"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
857017	20110930	HARRISON DEPOSIT BANK & TRUST CO.	11361	CYNTHIANA	KY	41031	
857147	20110930	PEOPLES BANK & TRUST CO.	12438	NORTH CARROLLTON	MS	38947	
857259	20110930	BANK OF GREELEY	17995	GREELEY	KS	660330080	
857455	20110930	Tejas Bank	18216	Monahans	TX	79756	
857576	20110930	West Town Savings Bank	28151	Cicero	IL	60804	
857745	20110930	LIBERTYVILLE SAVINGS BANK	13712	Fairfield	IA	52556	
857811	20110930	MAUCH CHUNK TRUST COMPANY	2359	JIM THORPE	PA	18229	
857941	20110930	The First National Bank of Barry	3762	Barry	IL	62312	
858153	20110930	State Bank of Canton	13926	Canton	KS	674280066	
858210	20110930	The Farmers Citizens Bank	10267	Bucyrus	OH	44820	
858443	20110930	The First National Bank of Ava	3761	Ava	IL	62907	
858452	20110930	BANK OF PRAGUE	12745	PRAGUE	NE	680500128	
858528	20110930	The Bank of Marion	9507	Marion	VA	24354	
858818	20110930	WSB Municipal Bank	07274	Watertown	NY	13601	
858854	20110930	CITIZENS STATE BANK	15111	GRIDLEY	KS	66852	
859002	20110930	Easthampton Savings Bank	90188	Easthampton	MA	10270351	
859141	20110930	CARROLL COUNTY STATE BANK	11771	CARROLL	IA	514010067	
859150	20110930	Town & Country Bank Midwest	16327	LaBelle	MO	63447	
859552	20110930	Bank of the West	26627	Grapevine	TX	76051	
859655	20110930	The Bankers Bank	26677	Oklahoma City	OK	73120	
859712	20110930	RIDGEWOOD SAVINGS BANK	16026	RIDGEWOOD	NY	113855697	
860053	20110930	UNIVERSITY NATIONAL BANK	18561	ST. PAUL	MN	55103	
860147	20110930	First National Bank of Pana	3720	Pana	IL	62557	
860156	20110930	First Financial Bank, N.A. Cleburne	3141	Cleburne	TX	76033	
860231	20110930	FARMERS STATE BANK OF EMDEN	10077	EMDEN	IL	62635	
860259	20110930	PURDUM STATE BANK	12493	PURDUM	NE	691570010	
860334	20110930	Bank of Zachary	306	Zachary	LA	707913941	
860352	20110930	DAKOTA HERITAGE BANK OF ND	16231	HUNTER	ND	58048	
861153	20110930	HAVILAND STATE BANK	17403	HAVILAND	KS	67059	
861434	20110930	Aliant Bank	2773	Alexander City	AL	35010	
861658	20110930	First Security Bank - Sleepy Eye	5252	Sleepy Eye	MN	56085	
861742	20110930	STATE BANK OF PAW PAW	11726	PAW PAW	IL	613530007	
861854	20110930	FIRST STATE BANK	15364	RANDOLPH	NE	687710725	
862057	20110930	BANK OF COMMERCE	26217	CHANUTE	KS	66720	
862141	20110930	COMMUNITY STATE BANK	25267	INDIANOLA	IA	50125	
862552	20110930	BANK STAR OF THE LEADBELT	16107	PARK HILLS	MO	63601	
862824	20110930	THE PALMETTO BANK	8997	GREENVILLE	SC	296010000	
862945	20110930	CENTER POINT BANK & TRUST COMPANY	19293	CENTER POINT	IA	52213	
863353	20110930	FIRST NATIONAL BANK	5256	STARBUCK	MN	563810100	
863362	20110930	Brazos National Bank	24038	Richwood	TX	77531	
863607	20110930	NATIONAL GRAND BANK	2608	MARBLEHEAD	MA	01945	
863652	20110930	The Farmers State Bank	15258	Holton	KS	66436	
863746	20110930	FARMERS & MERCHANTS SAVINGS BANK	9298	MANCHESTER	IA	520570588	
864248	20110930	Farmers & Merchants State Bank	8756	Neola	IA	515590037	
864341	20110930	PEKIN NATIONAL BANK	19430	PEKIN	IL	61554	
864846	20110930	The First National Bank of North Arkansas	3854	Berryville	AR	726160367	
864855	20110930	The First State Bank of Healy	17661	Healy	KS	67850	
865142	20110930	IOWA STATE BANK	15947	CLARKSVILLE	IA	506190099	
865151	20110930	Legends Bank	12616	LINN	MO	65051	
865450	20110930	Profinium Financial, Inc.	1905	Fairmont	MN	560310848	
865544	20110930	Clear Lake Bank & Trust Company	15690	Clear Lake	IA	50428	
865674	20110930	North Akron Savings Bank	28179	Akron	OH	443103090	
865759	20110930	Union State Bank; Clay Center, KS	15908	Clay Center	KS	674320518	
865852	20110930	Farmers State Bank of Underwood	10174	Underwood	MN	56586	
866000	20110930	Glens Falls National Bank & Trust Company	7074	Glens Falls	NY	128013505	
866055	20110930	Justin State Bank	12308	Justin	TX	76247	
866121	20110930	Mercer County State Bank	445	Sandy Lake	PA	16145	
866251	20110930	Union State Bank	15098	Olsburg	KS	66520	
866859	20110930	Bank of Commerce	23250	Yukon	OK	73085	
867258	20110930	The Mercantile Bank Of Louisiana, Missouri	12231	Louisiana	MO	63353	
867632	20110930	International Finance Bank	24823	Miami	FL	33131	
867650	20110930	Pinnacle Bank	20231	Keene	TX	76059	
867856	20110930	Citizens State Bank	06194	Hudson	WI	54016	
867940	20110930	First State Bank of Mapleton	236	Mapleton	IA	51034	
868059	20110930	Security State Bank of Warroad, Minnesota	9773	Warroad	MN	56763	
868068	20110930	First Texas Bank Round Rock	20825	Round Rock	Tx	78680	
868442	20110930	MANSON STATE BANK	223	MANSON	IA	50563	
868844	20110930	Peoples Savings Bank	225	Crawfordsville	IA	52621	
868956	20110930	First National Bank of Buffalo	2208	Buffalo	WY	82834	
869346	20110930	Iowa State Savings Bank	8751	Creston	IA	508010109	
869524	20110930	The Citizens Bank of Logan	18418	Logan	OH	43138	
869551	20110930	THE DENISON STATE BANK	15305	HOLTON	KS	66436	
869663	20110930	Citizens 1st Bank	1715	Tyler	TX	75785	
869953	20110930	Alamosa State Bank	13947	Alamosa	CO	81101	
869971	20110930	Lewiston State Bank	9208	Lewiston	UT	84320	
870539	20110930	The Peoples Bank, Biloxi, Mississippi	340	Biloxi	MS	39530	
870650	20110930	Citizens National Bank of Greater St Louis	4549	Maplewood	MO	631433196	
870856	20110930	First National Bank	4690	Hope	KS	674510067	
870913	20110930	THE CITIZENS BANK OF DEGRAFF	2286	DEGRAFF	OH	43318	
871358	20110930	Bank of Holyrood	9661	Holyrood	KS	674500128	
871648	20110930	Spencer County Bank	5786	Santa Claus	IN	47579	
871769	20110930	FARMERS & MERCHANTS BANK OF LONG BEACH	1225	LONG BEACH	CA	90802	
871956	20110930	First Bank Of Celeste, The	3133	Celeste	TX	75423	
872047	20110930	Decorah Bank & Trust Co	15200	Decorah	IA	52101	
872551	20110930	First State Bank of Joplin	1652	Joplin	MO	648011373	
872953	20110930	STATE BANK	26832	HOXIE	KS	677400077	
873259	20110930	MID AMERICA BANK	11459	LINN	MO	65051	
873679	20110930	TWIN OAKS SAVINGS BANK	31004	MARSEILLES	IL	613410217	
873950	20110930	State Bank of New Prague	12921	New Prague	MN	56071	
874050	20110930	CITIZENS BANK MINNESOTA	8200	NEW ULM	MN	560730547	
874452	20110930	state bank of new richland	09735	new richland	MN	56072	
874649	20110930	Metropolitan National Bank	20280	Little Rock	AR	72203	
874845	20110930	Lake City Bank	13102	Warsaw	IN	465811387	
875048	20110930	Community State Bank of Rock Falls	21988	Rock Falls	IL	61071	
875057	20110930	Farmers State Bank	13407	Center	TX	75935	
875132	20110930	Grand Ridge National Bank	03674	Grand Ridge	IL	61325	
875655	20110930	Citizens State Bank Norwood Young America	1933	Norwood Young America	MN	55368	
875758	20110930	First Texas Bank	3293	Lampasas	TX	76550	
875909	20110930	Merrimac Savings Bank	90240	Merrimac	MA	18601910	
875936	20110930	FIRST BANK	5907	MCCOMB	MS	39648	
876157	20110930	ODIN STATE BANK	14574	ODIN	MN	56160	
876634	20110930	Capital City Bank	9622	Tallahassee	FL	32302	
876700	20110930	Centreville Savings Bank	17764	West Warwick	RI	2893	
877015	20110930	BROOKVILLE NATIONAL BANK	14357	BROOKVILLE	OH	45309	
877154	20110930	CITIZENS STATE BANK	19806	CHANDLER	TX	757580635	
877350	20110930	The First State Bank of Munich	15598	Munich	ND	583520009	
877369	20110930	Rabobank, National Association	23364	Roseville	CA	95678	
877752	20110930	The Citizens National Bank of Park Rapids	5223	Park Rapids	MN	56470	
877958	20110930	The Hopeton State Bank	12585	Hopeton	OK	737460118	
879000	20110930	MILFORD NATIONAL BANK & TRUST CO	2615	MILFORD	MA	17570228	
879336	20110930	State Bank of Herscher	11671	Herscher	IL	609410068	
879439	20110930	Feliciana Bank & Trust Company	1380	Clinton	LA	70722	
879457	20110930	Lakeside State Bank	17165	New Town	ND	58763	
879532	20110930	Prosperity Bank	24963	Saint Augustine	FL	32086	
879550	20110930	BANK OF NEW CAMBRIA	10626	NEW CAMBRIA	MO	63558	
879644	20110930	Bank of Advance	9369	Advance	MO	63730	
879747	20110930	Farmers State Bank of Waupaca	13033	Waupaca	WI	54981	
880332	20110930	PIKE NATIONAL BANK	26379	MCCOMB	MS	396491666	
880556	20110930	The First National Bank of Chillicothe	3136	Chillicothe	TX	79225	
880855	20110930	BANK OF OLD MONROE, THE	01655	OLD MONROE	MO	63369	
881012	20110930	First Columbia Bank & Trust Co.	686	Bloomsburg	PA	17815	
881441	20110930	ALTON BANK	08276	ALTON	MO	65606	
881478	20110930	HERITAGE BANK	29012	OLYMPIA	WA	98501	
881544	20110930	The National Bank of Waupun	5331	Waupun	WI	539630151	
881656	20110930	State Bank of Richmond	08542	Richmond	MN	56368	
881852	20110930	High Plains Bank	418	Keyes	OK	73947	
881900	20110930	Millbury National Bank	2616	Millbury	MA	1527	
882130	20110930	Pineland State Bank	18605	Metter	GA	30439	
882242	20110930	Rolling Hills Bank & Trust	15334	Atlantic	IA	50022	
882541	20110930	Bridge Community Bank	12717	Mount Vernon	IA	52314	
882701	20110930	Fairfield County Bank	18213	Ridgefield	CT	6877	
882952	20110930	OZARK BANK	1654	OZARK	MO	65721	
883137	20110930	Harbor Community Bank	18149	Indiantown	FL	34956	
883351	20110930	LIBERTY STATE BANK	17096	POWERS LAKE	ND	587730228	
883753	20110930	Farmers   Merchants State Bank	19318	Paynesville	MN	56362	
883874	20110930	First South Bank	31084	Washington	NC	27889	
883959	20110930	THE BANK OF KREMLIN	11526	KREMLIN	OK	73753	
884303	20110930	Chemung Canal Trust Company	597	Elmira	NY	149024902	
884358	20110930	First State Bank	15898	Livingston	TX	773512836	
884442	20110930	Jackson County Bank	13109	Seymour	IN	47274	
884648	20110930	United Community Bank	13656	Milford	IA	51351	
884657	20110930	Rushford State Bank	11411	Rushford	MN	559710648	
885225	20110930	The Bank of Delmarva	8810	Salisbury	MD	21801	
885252	20110930	Citizens Bank	3140	Claude	TX	79019	
885430	20110930	ST LANDRY BANK & TRUST COMPANY	8534	OPELOUSAS	LA	705705132	
885579	20110930	Tioga-Franklin Savings Bank	33802	Philadelphia	PA	19125	
885869	20110930	Commercial Bank Of Texas, N.A.	1209	Nacogdoches	TX	75961	
886044	20110930	Blencoe State Bank	13446	Blencoe	IA	51523	
886174	20110930	Teche Federal Bank	29028	Franklin	LA	70538	
886204	20110930	Watertown Savings Bank	23298	Watertown	MA	02472	
886624	20110930	Clear Mountain Bank	2443	Bruceton Mills	WV	265250205	
887340	20110930	First State Bank	15752	Mendota	IL	61342	
887555	20110930	FIRST FINANCIAL BANK	15776	Aneta	ND	58212	
887827	20110930	THE HAMLER STATE BANK	14920	HAMLER	OH	43524	
887854	20110930	Sherwood Community Bank	01612	Creighton	MO	64739	
888002	20110930	Middlesex Savings Bank	90183	Natick	MA	01760	
888141	20110930	Farmers & Merchants Bank & Trust	13737	Burlington	IA	52601	
888253	20110930	1ST BANK	16522	Evanston	WY	82930	
888552	20110930	First State Bank	17588	Louise	TX	77455	
888833	20110930	Northeast Georgia Bank	15771	Lavonia	GA	30553	
888954	20110930	Main Street Bank	24979	Kingwood	TX	77339	
889652	20110930	Northland Financial	13202	Steele	ND	584820140	
890050	20110930	First National Bank of Gillette	18880	Gillette	WY	82716	
890603	20110930	Collinsville Savings Society	18223	Collinsville	CT	6019	
890649	20110930	Mount Vernon Bank and Trust Company	10494	Mount Vernon	IA	52314	
890742	20110930	Blackhawk Bank & Trust	18402	Milan	IL	61264	
890957	20110930	STRASBURG STATE BANK	17922	STRASBURG	ND	58573-0307	
891226	20110930	Farmers and Merchants Bank	1895	Upperco	MD	21155	
891253	20110930	Columbus State Bank	12305	Columbus	TX	78934	
891673	20110930	Monarch Community Bank	29069	Coldwater	MI	49036	
892223	20110930	The Hicksville Bank	16370	Hicksville	OH	435261163	
892250	20110930	The Bank of Fairport	09377	Maysville	MO	64469	
893248	20110930	FIRST NATIONAL BANK OF MUSCATINE	961	MUSCATINE	IA	52761	
893538	20110930	AMERICAN GATEWAY BANK	313	PORT ALLEN	LA	70767	
893640	20110930	City State Bank	16438	Central City	IA	52214	
893855	20110930	LEAD BANK	8283	GARDEN CITY	MO	64747	
894151	20110930	Mid America Bank & Trust Company	1624	Dixon	MO	65459	
894245	20110930	MAINSTREET BANK	13585	ASHLAND	MO	65010	
894348	20110930	Bank of Wisconsin Dells	15136	Wisconsin Dells	Wi	53965	
894544	20110930	First Security Bank and Trust Company	1852	Charles City	IA	506160577	
894553	20110930	Inter National Bank	25879	McAllen	TX	78503	
894834	20110930	The Trust Bank	13832	Lenox	GA	31637	
894946	20110930	First Farmers State Bank	10879	Minier	IL	61759	
895055	20110930	The First National Bank Of Mcgregor	3330	Mcgregor	TX	76657	
895448	20110930	Milledgeville State Bank	15873	Milledgeville	IL	610510789	
895710	20110930	Citizens & Northern Bank	7799	Wellsboro	PA	16901	
895831	20110930	FIRST GUARANTY BANK & TRUST CO	16579	JACKSONVILLE	FL	32204	
896155	20110930	Shell Lake State Bank	14911	Shell Lake	WI	54871	
896258	20110930	PEOPLE'S COMMUNITY STATE BANK	23115	DONIPHAN	MO	63935	
896427	20110930	The Henry County	15384	Napoleon	OH	43545	
896856	20110930	Castle Rock Bank	90582	Castle Rock	CO	80104	
897237	20110930	Citizens Bank of Morgantown	22954	Morgantown	WV	26506	
897330	20110930	BANK OF MORTON	8556	MORTON	MS	39117	
897451	20110930	Integrity Bank Plus	15578	Wabasso	MN	56293	
897648	20110930	MCGEHEE BANK	11242	MCGEHEE	AR	716540787	
897853	20110930	Security Bank of Southwest Missouri	26520	Cassville	MO	65625	
898140	20110930	Bank of McCrory	1523	McCrory	AR	72101	
898458	20110930	Bank of Jackson Hole	23826	Jackson	Wy	83001	
898533	20110930	Citizens Bank	1695	New Tazewell	TN	37825	
898627	20110930	THE CITIZENS BANK	15932	OLANTA	SC	29114	
898850	20110930	First Liberty Bank	14029	Oklahoma City	OK	73120	
899008	20110930	WINCHESTER SAVINGS BANK	90308	WINCHESTER	MA	01890	
899156	20110930	Farmers  State Bank of Watkins	8864	Watkins	RA	55389	
899343	20110930	WILSON & MUIR BANK & TRUST CO INC	17040	BARDSTOWN	KY	40004	
899370	20110930	Harvard Savings Bank	28938	Harvard	IL	60033	
899428	20110930	First Bank	6917	Strasburg	VA	22657	
899642	20110930	First State Bank	16332	Monticello	IL	61856	
899651	20110930	THE CITIZENS STATE BANK	11905	CORRIGAN	TX	75939	
899736	20110930	SOY CAPITAL BANK AND TRUST COMPANY	17598	DECATUR	IL	62521	
899754	20110930	The Pleasant Hill Bank	13915	Pleasant Hill	MO	640800430	
900034	20110930	RAYNE STATE BANK AND TRUST COMPANY	16075	RAYNE	LA	70578	
900146	20110930	C US Bank	18443	Cresco	IA	52136	
900258	20110930	Oregon Trail Bank	19118	Guernsey	WY	82214	
900306	20110930	Northern Bank & Trust Company	18266	Woburn	MA	01801	
900454	20110930	Anchor Bank, N.A.	8868	Saint Paul	MN	55104	
900502	20110930	Fulton Savings Bank	15966	Fulton	NY	13069	
901134	20110930	COMMUNITY BANK OF PARKERSBURG	19681	PARKERSBURG	WV	261015137	
901358	20110930	Heritage Bank MN	19254	Willmar	MN	56201	
901451	20110930	CITIZENS NATIONAL BANK	3158	CROSBYTON	TX	79322	
901938	20110930	The Farmers Bank	1696	Portland	TN	37148	
902645	20110930	Defiance State Bank	17450	Defiance	IA	51527	
902672	20110930	Home Federal Bank Corporation	31236	Middlesboro	KY	40965	
903062	20110930	Security State Bank, N.A.	17027	Ore City	TX	75683	
903240	20110930	Bank of Edmonson County	296	Brownsville	KY	422100099	
903455	20110930	BANK OF ZUMBROTA	13654	ZUMBROTA	MN	55992	
903558	20110930	First National Bank in Dalhart	14508	Dalhart	TX	790222626	
903754	20110930	Union State Bank Of West Salem	14560	West Salem	WI	54669	
903950	20110930	Central Bank & Trust	529	Lander	WY	825200070	
904171	20110930	Indiana First Savings Bank	27763	Indiana	PA	15701	
904359	20110930	Century Bank of the Ozarks	8296	Gainesville	MO	65655	
904425	20110930	Bank of the Eastern Shore	26759	Cambridge	MD	21613	
904667	20110930	THE EAST TEXAS NATIONAL BANK OF PALESTINE	3379	PALESTINE	TX	758020770	
904845	20110930	BANK OF CADIZ AND TRUST COMPANY	20239	CADIZ	KY	422112020	
905356	20110930	Oklahoma State Bank	5994	Guthrie	OK	73044	
906063	20110930	South Valley Bank & Trust	22401	Klamath Falls	OR	97601	
906241	20110930	Malvern National Bank, The	14644	Malvern	AR	72104	
906410	20110930	Turbotville National Bank, The	7789	Turbotville	PA	17772	
906559	20110930	FIRST NATIONAL BANK OF WYOMING	19266	LARAMIE	WY	82070	
906652	20110930	COMMUNITY STATE BANK	19749	COFFEYVILLE	KS	67337	
907257	20110930	Landmark Community Bank, N.A.	10161	Ramsey	MN	55303	
907444	20110930	The First National Bank of Carrollton	2735	Carrollton	KY	41008	
907547	20110930	Premierbank	5295	Fort Atkinson	WI	53538	
907958	20110930	Great Plains National Bank	3898	Belfield	ND	58622	
908450	20110930	KIRKWOOD BANK & TRUST CO	21928	BISMARCK	ND	585066089	
908553	20110930	HNB National Bank	4540	Hannibal	MO	63401	
908861	20110930	Transpecos Banks	11178	Pecos	TX	79772	
909055	20110930	Peoples Bank & Trust Co.	8903	Troy	MO	63379	
909541	20110930	King Southern Bank	18900	Chaplin	KY	40012	
909756	20110930	Prime Security Bank	10971	Karlstad	MN	56732	
910118	20110930	Tioga State Bank	9410	Spencer	NY	14883	
910239	20110930	Bank of Sunset & Trust Company	11788	Sunset	LA	70584	
910314	20110930	EAGLE NATIONAL BANK	26947	UPPER DARBY	PA	19082	
911160	20110930	Pilgrim Bank	16891	Pittsburg	TX	75686	
911339	20110930	First Neighborhood Bank, Inc.	06800	Spencer	WV	25276	
911759	20110930	Nebraska State Bank	9819	Oshkosh	NE	69154	
911825	20110930	HERITAGE BANK	22411	NORFOLK	VA	23510	
912550	20110930	LUSK STATE BANK	8724	LUSK	WY	82225	
912578	20110930	Heritage State Bank	29224	Lawrenceville	IL	62439	
912756	20110930	STATE BANK OF LAKE PARK	9351	Lake Park	MN	56554	
912943	20110930	Bank Of Ohio County, Inc.	9304	Dundee	KY	42338	
913146	20110930	Ozark Heritage Bank, N.A.	17431	Altheimer	AR	72004	
913267	20110930	LegacyTexas Bank	18843	Plano	TX	750869111	
913436	20110930	MINERS AND MERCHANTS BANK	13018	THOMAS	WV	26292	
913520	20110930	THE BUSINESS BANK	23567	VIENNA	VA	22180	
913641	20110930	Hartwick State Bank	14015	Hartwick	IA	50112	
913753	20110930	Inwood National Bank	19080	Dallas	TX	75209	
913838	20110930	East Dubuque Savings Bank	5733	Dubuque	IA	52002	
913856	20110930	Pinnacle Bank	10634	Lincoln	NE	68508	
914330	20110930	FIRST NATIONAL BANK OF DWIGHT	03658	DWIGHT	IL	60420	
914349	20110930	Delta Trust   Bank	00092	PARKDALE	AR	71661	
914545	20110930	Tri-County Bank   Trust	00210	Roachdale	IN	46172	
914648	20110930	BankFirst Financial Services	8870	Macon	MS	39341	
914853	20110930	CornerStone State Bank	21525	Montgomery	MN	56069	
914956	20110930	Hull State Bank	11141	Hull	TX	77564	
915056	20110930	Peoples Bank of Moniteau County	15792	Jamestown	MO	65046	
915065	20110930	Hawaii National Bank	18296	Honolulu	HI	96812	
915252	20110930	DOWNS NATIONAL BANK	04656	DOWNS	KS	67437-0186	
915261	20110930	GILMORE BANK	17523	LOS ANGELES	CA	90036	
915645	20110930	GRATIOT STATE BANK	08694	GRATIOT	WI	53541	
915935	20110930	CITIZENS BANK OF EDINBURG	20454	EDINBURG	IL	62531	
916147	20110930	GRAND MARSH STATE BANK	15185	GRAND MARSH	WI	53936	
916259	20110930	State Bank of Lismore	8190	Lismore	MN	561550008	
916343	20110930	ANDERSON STATE BANK	10858	ONEIDA	IL	614670009	
916745	20110930	BNA Bank	19448	New Albany	MS	38652	
916857	20110930	First National Bank	4660	Independence	KS	673010868	
917032	20110930	CITIZENS BANK VILLE PLATTE	21995	VILLE PLATTE	LA	70586	
917050	20110930	First State Bank	15539	Buxton	ND	582180068	
917331	20110930	American City Bank	21663	Tullahoma	TN	37388	
917500	20110930	The First National Bank of Groton	7085	Groton	NY	130730038	
917555	20110930	Huntington State Bank	18344	Huntington	TX	759491060	
917630	20110930	The First National Bank of Williamson	6850	Williamson	WV	25661	
