"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
620930																																																																																																																																																																																																	6714	0	0	0	44616	121811	0	1189	0	11793	121509	0	0	0	0	10462	0	0	0	0	0	0	905	905	13013	39543	18351	11385	50258	0	0	0.078938	0.145003	0.132460	0.000000	0.000000	0.000000	9557	905	1796	0	0	0	0	0	0	0	0	
621151																																																																																																																																																																																																	1949	0	0	0	30259	91761	0	733	0	15622	91227	0	0	0	0	15767	0	0	0	1134	0	0	726	726	1542	38810	3132	2622	48129	0	0	0.164874	0.271643	0.259135	0.000000	0.000000	0.000000	15041	726	581	0	0	0	0	0	0	0	0	
621245																																																																																																																																																																																																	3105	0	0	0	24280	75251	0	763	0	13438	76154	0	0	0	0	13658	0	0	0	0	0	0	618	618	697	17961	21837	3392	34884	0	0	0.1712	0.2769	0.2643	0.0000	0.0000	0.0000	13040	618	398	0	0	0	0	0	0	0	0	
621357																																																																																																																																																																																																	18100	0	0	1426	14236	121856	0	1352	0	17612	120384	0	0	0	0	18744	0	0	0	1896	0	0	1177	1177	14906	11395	11847	1166	85015	0	0	0.145925	0.199366	0.186847	0	0	0	17567	1177	45	0	0	0	0	0	0	0	0	
621375																																																																																																																																																																																																	139660	0	0	0	14718	887529	0	11885	0	75950	878792	0	0	0	0	82501	49383	0	2899	27596	0	0	8827	8827	106257	50739	122546	68380	617572	9907	0	0.0840	0.1173	0.1048	0.0000	0.0000	0.0000	73674	8827	41	0	0	0	0	0	0	0	0	
621441																																																																																																																																																																																																	9388	0	0	2278	51425	135106	0	990	0	20157	134858	0	0	0	0	18822	0	0	0	1022	0	0	931	931	8003	50160	25308	11509	51034	0	0	0.1339	0.2530	0.2405	0	0	0	17891	931	1050	0	0	0	0	0	0	0	0	
622037																																																																																																																																																																																																	7246	0	0	0	18258	177481	0	1729	0	16420	177086	0	0	0	0	17879	0	0	0	0	0	0	1723	1723	579	21490	0	5841	156879	0	0	0.0912	0.1109	0.1002	0.0000	0.0000	0.0000	16156	1723	264	0	0	0	0	0	0	0	0	
622653																																																																																																																																																																																																	4201	0	0	0	11211	103252	0	916	0	9862	92561	0	0	0	0	9712	0	0	300	928	0	0	916	916	610	37709	7428	5518	57355	3247	0	0.0960	0.1243	0.1126	0.0000	0.0000	0.0000	8796	916	117	0	0	0	0	0	0	0	0	
622756																																																																																																																																																																																																	57552	0	0	0	19643	219944	0	1914	0	29363	203176	0	0	0	0	23281	0	0	0	31173	0	0	1869	1869	53585	23185	17828	7737	119048	0	0	0.1094	0.1557	0.1432	0.0000	0.0000	0.0000	21412	1869	443	0	0	0	0	0	0	0	0	
622774																																																																																																																																																																																																	13257	0	0	0	176584	663392	0	11672	0	105750	655730	0	0	0	0	107652	0	0	4	14286	0	0	6059	6059	58270	91216	119936	84677	399375	1591	0	0.155109	0.224688	0.212042	0.000000	0.000000	0.000000	101593	6059	3406	0	0	0	0	0	0	0	0	
623052																																																																																																																																																																																																	29320	0	0	0	101975	258516	0	742	90	28677	268434	0	0	0	0	27675	0	0	685	0	0	0	742	742	23334	91238	15575	4265	127367	0	0	0.1003	0.1801	0.1753	0	0	0	26933	742	1744	0	0	0	0	0	0	0	0	
623445																																																																																																																																																																																																	96818	0	0	0	866374	2730584	0	41433	0	365828	2743988	10310	0	0	0	291037	0	0	11528	55706	0	0	20823	20823	164918	700748	613561	122041	1183267	6540	0	0.1011	0.1769	0.1642	0.0000	0.0000	0.0000	270214	20823	25623	0	0	0	0	0	0	0	0	
623454																																																																																																																																																																																																	40060	0	0	20000	126523	401280	0	1207	0	44467	384251	0	0	0	0	34327	0	0	564	0	0	0	1207	1207	38940	142825	90127	20017	119248	0	0	0.087093	0.177789	0.171538	0.000000	0.000000	0.000000	33120	1207	7381	0	0	0	0	0	0	0	0	
623548																																																																																																																																																																																																	1814	0	0	0	26346	86918	0	703	0	9762	84653	45	0	0	0	9905	0	0	0	0	0	0	703	703	4340	22950	12355	6879	47128	746	0	0.1087	0.1711	0.1589	0.0000	0.0000	0.0000	9202	703	560	0	0	0	0	0	0	0	0	
624152																																																																																																																																																																																																	2627	0	0	0	12838	37262	0	347	0	3590	37319	0	0	0	0	3989	0	0	0	0	0	0	347	347	2654	10493	2118	2859	24874	0	0	0.0976	0.1406	0.1283	0.0000	0.0000	0.0000	3642	347	-52	0	0	0	0	0	0	0	0	
624246																																																																																																																																																																																																	18487	0	0	0	26795	142103	0	1012	0	14016	145365	796	0	0	0	12938	0	0	0	0	0	0	1012	1012	2138	44263	37480	6829	58641	0	0	0.082913	0.148234	0.136639	0.000000	0.000000	0.000000	11926	1012	563	0	0	0	0	0	0	0	0	
624563																																																																																																																																																																																																	2758	0	0	9	22470	49212	0	113	0	5358	47290	0	0	0	0	4578	0	0	0	0	0	0	114	114	1969	32021	5482	1138	8959	0	0	0.094396	0.252872	0.246575	0.000000	0.000000	0.000000	4464	114	894	0	0	0	0	0	0	0	0	
624648																																																																																																																																																																																																	1661	0	0	17533	4512	75309	0	926	0	11158	74249	0	0	0	0	11874	0	0	0	0	0	0	715	715	576	12600	16785	2300	46218	0	0	0.1503	0.2084	0.1958	0.0000	0.0000	0.0000	11159	715	-1	0	0	0	0	0	0	0	0	
624956																																																																																																																																																																																																	15121	0	0	3093	0	64570	0	783	0	7644	64091	0	0	0	0	8248	0	0	0	0	0	0	640	640	0	17620	0	4048	47697	1028	0	0.1188	0.1615	0.1489	0.0000	0.0000	0.0000	7608	640	0	0	0	0	0	0	0	0	0	
625056																																																																																																																																																																																																	4092	0	0	0	9143	43566	0	286	0	4706	44126	0	0	0	0	4830	0	0	0	0	0	0	183	183	0	14174	2693	2373	26927	0	0	0.1053	0.1558	0.1499	0.0000	0.0000	0.0000	4647	183	59	0	0	0	0	0	0	0	0	
625065																																																																																																																																																																																																	3824	0	0	0	33403	122850	0	883	0	11073	118682	0	0	0	0	11507	0	0	0	5200	0	0	883	883	6113	23671	55180	6261	38111	30880	44	0.0899	0.1586	0.1464	0.0000	0.0000	0.0000	10624	883	405	0	0	0	0	0	0	0	0	
625140																																																																																																																																																																																																	32121	0	0	0	7769	164768	0	1984	0	12575	166986	0	0	0	0	13844	0	0	0	0	0	0	1270	1270	22148	20734	54843	2609	69027	0	0	0.0753	0.1372	0.1246	0.0000	0.0000	0.0000	12574	1270	1	0	0	0	0	0	0	0	0	
625159																																																																																																																																																																																																	4257	0	0	200	369048	558694	56	2136	0	75823	553047	0	0	0	0	63797	0	0	419	6564	0	0	2176	2232	213365	183720	8232	31508	137468	0	0	0.112772	0.350693	0.338424	0.000000	0.000000	0.000000	61565	2232	7136	0	0	0	0	0	0	0	0	
625449																																																																																																																																																																																																	1638	0	0	0	44937	77053	0	661	0	12073	77819	0	0	0	0	8575	0	0	0	1526	0	0	433	433	10104	28645	13647	2028	21328	0	0	0.1085	0.2492	0.2366	0.0000	0.0000	0.0000	8142	433	1125	0	0	0	0	0	0	0	0	
625654																																																																																																																																																																																																	56339	0	0	0	421602	1066528	0	11875	0	91801	1045793	0	0	0	33139	89107	0	0	0	0	0	0	7431	7431	86400	424055	111709	38514	445784	1327	0	0.0783	0.1505	0.1380	0.0000	0.0000	0.0000	81676	7431	7116	0	0	0	0	0	0	0	0	
625757																																																																																																																																																																																																	6316	0	0	0	73070	224480	0	1128	0	18890	227409	684	0	0	0	18553	0	0	0	2389	0	0	1128	1128	22100	55381	60852	5269	85811	0	0	0.0767	0.1440	0.1353	0.0000	0.0000	0.0000	17425	1128	1364	0	0	0	0	0	0	0	0	
625850																																																																																																																																																																																																	13320	0	0	0	39858	275795	0	12806	0	21176	284503	0	0	0	0	23122	0	0	0	7417	0	0	2329	2329	11450	48676	110805	14476	117042	0	0	0.0731	0.1315	0.1182	0.0000	0.0000	0.0000	20793	2329	383	0	0	0	0	0	0	0	0	
625953																																																																																																																																																																																																	27416	0	0	14073	15917	133898	0	877	0	15238	132993	0	0	0	0	16354	0	0	0	11	-665	0	877	877	25329	27002	23784	8940	58234	0	0	0.1164	0.2130	0.2016	0.0000	0.0000	0.0000	15477	877	426	0	0	0	0	0	0	0	0	
626101																																																																																																																																																																																																	46107	0	0	0	96134	767397	276	6141	0	74871	762641	0	0	0	0	79933	1	0	4536	16813	-2511	0	6230	6506	47078	100017	293589	27219	328169	7072	0	0.096371	0.158082	0.145215	0.000000	0.000000	0.000000	73427	6506	1954	1	0	0	0	0	0	0	0	
626941																																																																																																																																																																																																	10858	0	0	11962	62849	197001	0	1787	0	18888	195060	199	0	0	0	14917	0	0	0	7510	0	0	1398	1398	5831	65150	53281	7265	68406	655	0	0.0710	0.1338	0.1214	0.0000	0.0000	0.0000	13533	1398	978	0	0	0	0	0	0	0	0	
627108																																																																																																																																																																																																	46678	0	0	90663	35565	415906	10205	1963	0	95310	396729	0	0	0	0	94856	0	0	0	0	-773	0	1963	12168	45975	90128	183645	21288	85649	0	0	0.2084	0.4852	0.4230	0.0000	0.0000	0.0000	82688	12168	13395	0	0	0	0	0	0	0	0	
