"IDRSSD"	RCFD0010	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	
564605																																																																																																																																																																																																4309549	0	1823475	7464838	38605919	97	276097	0	4386310	0	0	0	0	4361710	0	0	0	155881	-27524	0	216169	216266	5051682	9550712	17430722	524580	6628038	0	81484	0.108035	0.253094	0.240545	0	0	0	4145444	216266	33860	0	0	0	0	0	0	0	0	0	0	0	
564678																																																																																																																																																																																																4589	0	62023	0	101787	0	406	0	14462	0	0	0	0	14950	0	0	0	0	0	0	406	406	648	66670	28446	2841	6400	0	29	0.144959	0.440263	0.428306	0.000000	0.000000	0.000000	14544	406	-111	0	0	0	0	0	0	0	0	0	0	0	
564838																																																																																																																																																																																																10653	0	0	27760	126052	0	940	0	11523	0	0	0	0	13416	0	0	402	0	0	0	940	940	12218	25555	35713	3863	54459	0	0	0.0962	0.1728	0.1607	0.0000	0.0000	0.0000	12476	940	-953	0	0	0	0	0	0	0	0	0	0	0	
564856																																																																																																																																																																																																79136	0	0	0	153714	0	734	0	15797	0	0	0	0	14966	0	0	0	0	0	0	734	734	77782	1884	4043	1779	69174	0	0	0.0908	0.2073	0.1971	0	0	0	14232	734	0	0	0	0	0	0	0	0	0	0	0	0	
564977																																																																																																																																																																																																75371	0	613436	0	1616921	0	1486	0	196563	0	0	0	0	201566	4745	0	0	21937	-3338	0	1492	1492	142171	583079	800998	56541	95221	2210	0	0.123470	0.319900	0.317532	0	0	0	200074	1492	-449	0	0	0	0	0	0	0	0	0	0	0	
565143																																																																																																																																																																																																19009	0	0	56217	164334	0	243	0	14517	0	0	0	0	16219	0	0	320	85	0	0	243	243	19408	60749	55316	2540	31315	0	0	0.098509	0.227061	0.223660	0	0	0	15976	243	-1459	0	0	0	0	0	0	0	0	0	0	0	
565152																																																																																																																																																																																																6087	0	0	13193	41361	0	256	0	4367	0	0	0	0	4608	0	0	0	0	0	0	256	256	4634	11382	8142	415	17444	0	0	0.1035	0.1937	0.1829	0.0000	0.0000	0.0000	4352	256	15	0	0	0	0	0	0	0	0	0	0	0	
565170																																																																																																																																																																																																76145	0	35610	19529	154777	0	78	0	55551	0	0	0	0	55189	0	0	0	0	0	0	78	78	70526	32579	14313	4089	36396	0	0	0.357082	1.102259	1.100701	0	0	0	55111	78	440	0	0	0	0	0	0	0	0	0	0	0	
565536																																																																																																																																																																																																3628	0	1628	45653	133279	0	1087	0	14834	0	0	0	0	13482	0	0	0	6762	0	0	1071	1071	7681	43649	18874	4550	61739	0	0	0.095616	0.157437	0.144931	0.000000	0.000000	0.000000	12411	1071	-184	0	0	0	0	0	0	0	0	0	0	0	
565750																																																																																																																																																																																																83331	0	0	40557	721745	0	16976	0	68887	0	0	0	0	76886	1545	0	618	40349	0	0	7385	7385	75061	70450	97382	73263	496442	369	0	0.0945	0.1323	0.1196	0.0000	0.0000	0.0000	69501	7385	-620	0	0	0	0	0	0	0	0	0	0	0	
565844																																																																																																																																																																																																8236	0	0	29596	82029	0	959	0	6977	0	0	0	0	7680	0	0	0	0	0	0	511	511	8565	28460	22014	2470	24141	0	0	0.0880	0.1899	0.1772	0.0000	0.0000	0.0000	7169	511	-192	0	0	0	0	0	0	0	0	0	0	0	
565974																																																																																																																																																																																																18671	0	3116	160726	584426	0	1698	0	80523	0	0	0	0	78906	0	0	0	29271	0	0	1698	1698	7242	199483	228620	39792	150250	703	0	0.134638	0.252591	0.247155	0	0	0	77208	1698	-7663	0	0	0	0	0	0	0	0	0	0	0	
566056																																																																																																																																																																																																14670	0	0	35798	182281	0	1613	0	17812	0	0	0	0	19193	0	0	795	9240	0	0	1613	1613	7376	54042	10949	7890	111292	0	0	0.0996	0.1307	0.1197	0	0	0	17580	1613	-412	0	0	0	0	0	0	0	0	0	0	0	
566243																																																																																																																																																																																																18926	0	0	89791	163642	0	888	0	15063	138	0	0	0	16048	0	0	0	0	0	0	861	861	12215	97651	11039	7876	43813	0	0	0.0909	0.2330	0.2205	0.0000	0.0000	0.0000	15187	861	-124	0	0	0	0	0	0	0	0	0	0	0	
566458																																																																																																																																																																																																12974	0	0	6322	45417	0	453	0	2092	0	0	0	0	1970	0	0	0	1549	0	0	292	292	11439	13055	1996	3285	18970	0	418	0.0368	0.0849	0.0723	0.0000	0.0000	0.0000	1678	292	-4	0	0	0	0	0	0	0	0	0	0	0	
566551																																																																																																																																																																																																11839	0	0	16274	84815	0	1931	0	11705	0	0	0	0	12583	0	0	396	874	0	0	745	745	10419	18050	6144	2334	52266	0	0	0.1429	0.2157	0.2029	0.0000	0.0000	0.0000	11838	745	-133	0	0	0	0	0	0	0	0	0	0	0	
566775																																																																																																																																																																																																5369	0	0	5496	32229	0	164	0	6135	0	0	0	0	6387	0	0	333	920	0	0	164	164	134	10928	11538	1073	9905	0	0	0.1931	0.3455	0.3366	0.0000	0.0000	0.0000	6223	164	-88	0	0	0	0	0	0	0	0	0	0	0	
566953																																																																																																																																																																																																17783	0	6	6558	55348	0	357	0	5365	0	0	0	0	5684	0	0	8	578	0	0	332	332	18817	11997	2050	2544	22829	0	0	0.098952	0.202710	0.190870	0	0	0	5352	332	13	0	0	0	0	0	0	0	0	0	0	0	
567240																																																																																																																																																																																																	0	55392	28029	169167	0	996	0	16828	0	0	0	0	18892	0	0	0	6058	0	0	996	996	874	23958	84460	6783	61475	0	0	0.105389	0.168906	0.160001	0	0	0	17896	996	-1068	0	0	0	0	0	0	0	0	0	0	0	
567679																																																																																																																																																																																																3236	0	1442	2413	151911	0	729	0	16344	0	0	0	0	16957	0	0	0	5592	0	0	728	728	1426	5385	115852	7119	29867	0	0	0.106913	0.185237	0.177285	0	0	0	16229	728	112	0	0	0	0	0	0	0	0	0	0	0	
567736																																																																																																																																																																																																8308	0	377	24945	91787	0	869	0	8921	0	0	0	0	9427	0	0	0	0	0	0	743	743	10847	13248	23108	5775	45216	0	0	0.0929	0.1590	0.1465	0.0000	0.0000	0.0000	8684	743	237	0	0	0	0	0	0	0	0	0	0	0	
567754																																																																																																																																																																																																7420	0	31790	6467	157170	0	1934	0	15125	53	0	0	0	16748	0	0	0	4294	0	0	1348	1348	6709	42753	26009	6255	83908	0	0	0.099032	0.156157	0.143588	0	0	0	15400	1348	-275	0	0	0	0	0	0	0	0	0	0	0	
567905																																																																																																																																																																																																20216	0	0	92114	285118	0	9125	0	8085	0	0	0	0	17067	0	0	0	1324	0	0	2541	2541	39122	75916	12291	15469	180006	0	0	0.0480	0.0868	0.0739	0	0	0	14526	2541	-6507	0	0	0	0	0	0	0	0	0	0	0	
568126																																																																																																																																																																																																8821	0	0	115054	255222	0	1869	0	37619	0	0	0	0	41092	0	0	82	4088	0	0	1725	1725	11380	114869	39278	8320	93312	0	0	0.154138	0.298058	0.285545	0.000000	0.000000	0.000000	39367	1725	-1748	0	0	0	0	0	0	0	0	0	0	0	
568135																																																																																																																																																																																																6816	0	131	49040	186930	0	2132	0	14922	0	0	0	0	16709	634	0	437	0	0	0	1710	1710	8047	36390	32899	7621	111802	101	0	0.0820	0.1225	0.1100	0.0000	0.0000	0.0000	14999	1710	-113	0	0	0	0	0	0	0	0	0	0	0	
568144																																																																																																																																																																																																61850	0	0	74365	378531	0	7907	0	14737	355	0	0	0	18047	0	0	0	7568	0	0	2928	2928	58793	80028	63409	23606	184590	1190	0	0.039123	0.078066	0.065400	0.000000	0.000000	0.000000	15119	2928	-382	0	0	0	0	0	0	0	0	0	0	0	
568238																																																																																																																																																																																																5387	0	0	20857	46794	0	195	0	4232	0	0	0	0	4742	0	0	0	0	0	0	195	195	7311	17732	11054	1366	11208	0	0	0.0978	0.2338	0.2242	0.0000	0.0000	0.0000	4547	195	-315	0	0	0	0	0	0	0	0	0	0	0	
568359																																																																																																																																																																																																6137	0	0	7705	128245	0	1539	0	16806	58	0	0	0	14223	0	0	5	244	0	0	1087	1087	6732	7088	55020	10483	57294	7884	0	0.1072	0.1634	0.1509	0	0	0	13136	1087	-40	0	0	0	0	0	0	0	0	0	0	0	
568377																																																																																																																																																																																																18675	0	36323	16	133742	0	406	0	13519	0	0	0	0	14125	0	0	0	0	0	0	406	406	18074	36421	52400	3895	27253	0	0	0.102578	0.232560	0.225875	0.000000	0.000000	0.000000	13719	406	-200	0	0	0	0	0	0	0	0	0	0	0	
568443																																																																																																																																																																																																4981	0	0	29461	70919	0	457	0	12199	0	0	0	0	12400	0	0	0	409	0	0	434	434	950	35118	14852	2363	20103	0	0	0.166932	0.356999	0.344504	0	0	0	11966	434	233	0	0	0	0	0	0	0	0	0	0	0	
568470																																																																																																																																																																																																21014	0	0	194296	693344	0	7189	0	66305	0	0	0	0	74587	0	0	2005	4094	0	0	6035	6035	25271	184995	170746	43167	351166	136	904	0.0991	0.1549	0.1423	0.0000	0.0000	0.0000	68552	6035	-3151	0	0	0	0	0	0	0	0	0	0	0	
568854																																																																																																																																																																																																1746	0	0	0	23749	0	200	0	2728	0	0	0	0	2928	0	0	2500	3574	0	0	200	200	0	2352	941	1454	20656	0	0	0.114314	0.118812	0.110696	0	0	0	2728	200	0	0	0	0	0	0	0	0	0	0	0	0	
