"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
3393785																																																																																																																																																																																																	17651	0	0	0	6640	92534	0	1228	0	6549	91538	98	0	0	0	7023	0	0	0	27	0	0	798	798	18300	6705	11596	2920	56669	0	0	0.068005	0.110764	0.098178	0.000000	0.000000	0.000000	6225	798	324	0	0	0	0	0	0	0	0	
3393806																																																																																																																																																																																																	6503	0	0	0	23505	115471	0	815	0	16466	111738	0	0	0	0	16848	890	0	10	2511	0	0	815	815	278	28411	24116	4555	62780	472	0	0.1435	0.2056	0.1957	0.0000	0.0000	0.0000	16033	815	433	0	0	0	0	0	0	0	0	
3393824																																																																																																																																																																																																	34167	0	0	0	7098	109548	0	719	0	8026	105268	0	0	0	0	8680	0	0	152	30239	0	0	719	719	32382	9315	5672	1118	62832	0	0	0.075626	0.104923	0.096232	0.000000	0.000000	0.000000	7961	719	65	0	0	0	0	0	0	0	0	
3393842																																																																																																																																																																																																	1407	0	0	0	30996	97333	0	885	0	9050	97926	0	0	0	0	9244	0	0	0	0	0	0	675	675	9888	20283	35256	3438	32312	0	0	0.087678	0.171863	0.159314	0	0	0	8569	675	288	0	0	0	0	0	0	0	0	
3393851																																																																																																																																																																																																	1244	0	0	0	18362	88614	0	953	0	10246	90772	0	0	0	0	10912	0	0	154	5516	0	0	823	823	1565	20446	16993	6613	50431	0	25	0.1112	0.1660	0.1535	0.0000	0.0000	0.0000	10089	823	132	0	0	0	0	0	0	0	0	
3394018																																																																																																																																																																																																	7672	0	0	0	13690	144544	0	468	0	17645	143282	0	0	0	0	13998	0	0	0	4321	0	0	468	468	6422	21513	24638	9554	88252	0	623	0.0972	0.1304	0.1261	0.0000	0.0000	0.0000	13530	468	78	0	0	0	0	0	0	0	0	
3394278																																																																																																																																																																																																	1462279	0	0	0	556389	7613991	0	69493	0	1069820	7187959	0	0	0	0	1138691	1402613	0	0	4414	0	0	69493	69493	1475802	525839	110356	291327	5677593	11849	0	0.1487	0.1948	0.1829	0.0000	0.0000	0.0000	1069198	69493	622	0	1833177	0	0	0	0	0	0	
3394380																																																																																																																																																																																																	13531	0	0	0	4904	57729	0	1688	0	8985	56396	0	0	0	0	9446	0	0	0	1278	0	0	538	538	4854	14952	295	3987	39239	0	0	0.1580	0.2257	0.2128	0.0000	0.0000	0.0000	8908	538	77	0	0	0	0	0	0	0	0	
3395293																																																																																																																																																																																																	12402	0	0	0	43718	308105	0	3721	0	26325	301523	0	0	0	0	29332	0	0	558	46323	0	0	3197	3197	12898	40412	70779	7991	188232	166	0	0.086815	0.114938	0.102411	0	0	0	26135	3197	-290	0	0	0	0	0	0	0	0	
3396375																																																																																																																																																																																																	29401	0	0	0	22301	228161	0	3838	0	25483	241234	0	0	0	0	21283	0	0	0	3692	0	0	2097	2097	35514	19727	16556	16080	153662	0	3690	0.0816	0.1282	0.1156	0.0000	0.0000	0.0000	19186	2097	159	0	0	0	0	0	0	0	0	
3396535																																																																																																																																																																																																	15400	0	0	20735	12054	222892	0	2107	0	22073	230592	0	0	0	0	23615	0	0	126	12992	0	0	1605	1605	38662	10913	111960	3432	63356	0	0	0.095450	0.184668	0.172117	0.000000	0.000000	0.000000	22010	1605	63	0	0	0	0	0	0	0	0	
3397019																																																																																																																																																																																																	3545	0	0	421	12388	106804	0	1436	1	8852	101993	0	0	0	0	9688	0	0	0	7138	0	0	1027	1027	243	20439	25438	4876	61745	0	0	0.0849	0.1185	0.1059	0.0000	0.0000	0.0000	8661	1027	191	0	0	0	0	0	0	0	0	
3397233																																																																																																																																																																																																	2802	0	0	0	83197	145371	0	1067	0	16650	143622	0	0	0	0	17193	0	0	0	2329	0	0	1050	1050	21076	48230	6822	3107	69804	0	0	0.1124	0.2047	0.1922	0.0000	0.0000	0.0000	16143	1050	507	0	0	0	0	0	0	0	0	
3398100																																																																																																																																																																																																	81437	0	0	676	0	357350	0	4944	0	44691	350708	0	0	0	0	45504	0	0	0	52112	0	0	3813	3813	78803	5949	12536	6469	265007	0	3000	0.1199	0.1499	0.1374	0.0000	0.0000	0.0000	41691	3813	0	0	0	0	0	0	0	0	0	
3398306																																																																																																																																																																																																	60550	0	0	0	1121	68862	0	0	0	41009	67416	0	0	0	0	36908	0	0	0	0	0	0	0	0	1119	60550	0	7191	7191	0	4101	0.5829	1.9122	1.9122	0.0000	0.0000	0.0000	36908	0	0	0	0	0	0	0	0	0	0	
3398623																																																																																																																																																																																																	19664	0	0	0	56409	177726	0	2793	0	18221	172970	0	0	0	0	18797	0	0	0	10393	0	0	1223	1223	38586	52929	12605	3016	75722	0	248	0.101747	0.195419	0.182705	0.000000	0.000000	0.000000	17574	1223	399	0	0	0	0	0	0	0	0	
3400928																																																																																																																																																																																																	16817	0	0	0	21142	332640	0	3454	0	46639	341398	0	0	0	0	44430	0	0	0	15486	0	0	3313	3313	13405	73888	6653	13020	237661	7789	0	0.1224	0.1683	0.1557	0.0000	0.0000	0.0000	41117	3313	22	0	0	0	0	0	0	0	0	
3401970																																																																																																																																																																																																	24361	0	0	2000	16551	264909	0	3307	0	23982	251450	0	0	0	0	26123	0	0	3182	15930	0	0	2830	2830	6482	40826	24292	10830	196518	0	591	0.092853	0.115636	0.103108	0.000000	0.000000	0.000000	23293	2830	98	0	0	0	0	0	0	0	0	
3402481																																																																																																																																																																																																	11787	0	0	170	138	81125	0	4084	0	1812	83703	0	0	0	0	2611	0	0	0	163	0	0	803	803	7848	5857	17076	10314	54423	0	0	0.0216	0.0429	0.0297	0.0000	0.0000	0.0000	1808	803	4	0	0	0	0	0	0	0	0	
3402575																																																																																																																																																																																																	19478	0	0	0	42526	363439	0	9738	0	33177	359503	2911	0	0	0	31456	0	0	0	26096	0	0	3649	3649	31293	28632	59274	21855	248379	3325	3500	0.078440	0.110050	0.097284	0.000000	0.000000	0.000000	27807	3649	368	0	3535	0	0	0	0	0	0	
3402913	47666	0	0	0	143219	490417	0	3986	0	43334	469053	44	0	0	0	46706	0	0	0	16605	0	0	3659	3659	62078	139601	81010	6560	211253	0	0	0.091774	0.159794	0.147275	0.000000	0.000000	0.000000	43047	3659	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	292289	469053	0	0	0	0	0	295658	0	0	0	24308	24308	0	24083	0	225	0	0	0	0	0	0	0	0	0	40571	7095	0	0	0	0	0	0	461	13296	125933	96	3433	0	0	0	0	0	0	8211	5273	80914	201260	0	0	0	0	0	7860	0	0	1300	0	-3525	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8303	0	0	596	7706	0	0	0	62078	163684	81606	219193	0	32737	40803	219193	292733	0	0	0	43047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47523			0	142844	487281																																											
3404207																																																																																																																																																																																																	9682	0	0	0	40985	320019	0	2744	0	29125	322740	0	0	0	0	33826	0	0	1606	13002	0	2000	2754	4754	9418	50291	11372	26743	251603	0	0	0.090079	0.122012	0.104864	0.000000	0.000000	0.000000	29072	4754	53	1333	39755	19130	0	0	0	0	0	
3404373																																																																																																																																																																																																	12639	0	0	8190	15489	154562	0	1499	0	21879	150742	0	0	0	0	22954	0	0	238	3205	0	0	1424	1424	15282	20558	23495	2409	96373	0	0	0.1428	0.2016	0.1891	0.0000	0.0000	0.0000	21530	1424	349	0	0	0	0	0	0	0	0	
3404467																																																																																																																																																																																																	6416	0	0	0	34100	204754	0	3268	0	22275	207779	0	0	0	0	23800	0	0	1370	0	0	0	2131	2131	7050	14115	37785	3466	148153	0	0	0.104289	0.140529	0.127946	0.000000	0.000000	0.000000	21669	2131	606	0	0	0	0	0	0	0	0	
3404506																																																																																																																																																																																																	52453	0	0	0	2000	209637	0	2429	0	19730	207125	0	0	0	158	21431	0	0	343	3559	0	0	1701	1701	49234	6298	47341	6710	109193	0	0	0.095256	0.158312	0.145747	0	0	0	19730	1701	0	158	0	2265	0	0	0	0	0	
3404869																																																																																																																																																																																																	27334	0	0	0	20876	191870	0	3526	0	19825	193723	0	0	0	0	21404	0	0	0	7243	0	0	1781	1781	34993	14880	18939	8391	126399	0	101	0.1013	0.1521	0.1394	0	0	0	19623	1781	101	0	0	0	0	0	0	0	0	
3404999																																																																																																																																																																																																	14360	0	0	5000	0	103817	0	2231	0	11895	107095	0	0	0	0	11068	0	0	2	752	0	0	1018	1018	18763	1206	6898	4879	77337	0	1845	0.0955	0.1380	0.1253	0.0000	0.0000	0.0000	10050	1018	0	0	0	0	0	0	0	0	0	
3405633																																																																																																																																																																																																	2150	0	0	357	9772	85408	0	1745	0	8944	85510	0	0	0	0	9427	0	0	0	0	0	0	764	764	454	20898	17304	6944	48216	0	0	0.1016	0.1567	0.1440	0.0000	0.0000	0.0000	8663	764	56	0	0	0	0	0	0	0	0	
3407084																																																																																																																																																																																																	538	0	0	488	0	67343	0	1771	0	11351	68241	0	0	0	0	12174	0	0	0	165	0	0	823	823	64	3842	488	228	64720	0	0	0.1663	0.1877	0.1750	0.0000	0.0000	0.0000	11351	823	0	0	0	0	0	0	0	0	0	
3408728																																																																																																																																																																																																	17274	0	0	0	159922	654348	0	7338	0	64195	669824	4962	0	0	522	69790	0	0	485	49010	0	0	6575	6575	22070	148968	43782	29661	445008	0	0	0.094463	0.132873	0.120355	0.000000	0.000000	0.000000	63215	6575	473	522	12860	0	0	0	0	0	0	
