"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
2757205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8738	8738	0	0	8738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239515				0	0	0	0	0	5104	0	0	0	0	0	185290	0	0	179229	6061	0	0	0	0	0	0	0	0	0	0	838	0	0	0	12	826	0	228446	0	1100	182252	45094	18651	0	18651	3171	0	0	0	0	0	3171	1181516	0	0	15865	164739	1000912	0	0	0	22918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2823	2823	0	34946	0	16861	21822	0	0	0	0	0	0	0	0	0	9346	9346	8650	0	0	0	0	696	0	0	104299	20860	0	0	4874	15986	0	9325	82024	0	20545	0	0	0	473	20072	0	0	0	0	0	0	0	0	0	0	0	0	31147	0	0	0	0	0	0	0	0	0	0	46721	0	0	0	0	0	0	0	1664689	0	6956	46272	273814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2758024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9992	9992	0	0	9992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84181				0	0	0	0	0	382	0	0	0	0	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444255	0	0	439022	5233	0	0	0	60	0	0	0	0	0	60	300973	0	0	2430	0	298543	0	0	0	699	0	0	0	0	0	0	0	26466	26466	0	6435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21457	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76835	15367	0	330	1578	13459	0	0	0	0	1493	0	0	0	0	1493	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	626814	0	9300	150700	27181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2758613																																																																																																																																																																																																																											2969771	0																					
2759629																																																																																																																																																																																																																											140916	0																					
2760102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2312	2312	0	0	2312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261618				0	0	0	0	0	1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200426	0	127	192724	7270	29044	0	29044	11337	0	0	0	0	0	11337	607952	0	22960	2391	0	582601	0	0	0	13422	0	0	0	0	0	0	0	2282	2282	0	0	8280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6504	40381	0	0	0	0	0	0	0	0	0	2480	2480	0	0	0	0	0	2480	0	0	105104	21021	0	0	0	21021	0	0	24047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40381	0	0	0	0	0	0	0	0	0	0	60572	0	0	0	0	0	0	0	919711	0	2216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2760232																																																																																																																																																																																																																											457751	0																					
2764212																																																																																																																																																																																																																																																	
2765602																																																																																																																																																																																																																																																	
2769570																																																																																																																																																																																																																																																	
2769954																																																																																																																																																																																																																																																	
2771694																																																																																																																																																																																																																											360827	0																					
2774707																																																																																																																																																																																																																																																	
2775151																																																																																																																																																																																																																											162262	0																					
2775179																																																																																																																																																																																																																											303803	0																					
2775692																																																																																																																																																																																																																																																	
2785477																																																																																																																																																																																																																											180071	0																					
2785646																																																																																																																																																																																																																											480365	0																					
2787770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6755	6755	0	0	6755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54993				0	0	0	0	0	1851	0	0	0	0	0	6134	0	0	6134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179779	0	0	115792	63987	5142	0	5142	1454	0	0	0	0	0	1454	389759	0	0	0	0	389759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3623	6613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30715	6143	0	0	0	6143	0	0	60082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6613	0	0	0	0	0	0	0	0	0	0	9920	0	0	0	0	0	0	0	617141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2788656																																																																																																																																																																																																																											192278	0																					
2791085																																																																																																																																																																																																																											352450	0																					
2791517																																																																																																																																																																																																																																																	
2793593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26459				0	0	0	0	0	-319	0	0	0	0	0	1211	0	217	994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87690	0	0	77443	10247	14262	0	12238	107	0	0	0	0	0	107	116288	0	5470	0	0	110818	0	0	0	2369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	12387	0	0	0	0	0	0	677	0	0	0	0	0	0	0	0	0	0	0	0	11761	2352	40	0	0	2246	66	2989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16119	0	0	0	0	0	0	0	0	0	0	24179	0	0	0	0	0	0	0	241909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2794732																																																																																																																																																																																																																																																	
2796277																																																																																																																																																																																																																																																	
2797162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108877				0	0	0	0	0	-550	0	344	0	0	0	125	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40132	0	4006	36126	0	0	0	0	6487	0	0	0	0	0	6487	284986	0	0	0	0	284986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	126	0	0	-4698	6487	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6487	0	344	0	0	0	0	126	0	0	0	9731	0	1032	0	0	0	0	1575	357125	0	8403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2797210																																																																																																																																																																																																																											1551	0																					
2797359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6123	6123	0	0	6123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14624				0	0	0	0	0	-211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116891	0	0	116891	0	0	0	0	814	0	0	0	0	814	0	412760	0	0	0	7709	403739	1312	0	0	6247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1265	1312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26747	5349	0	0	0	5349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1312	0	0	0	0	0	0	0	0	0	0	1968	0	0	0	0	0	0	0	506072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2797724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28940	28940	0	0	28940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1248420	1645	0	0	0	0	0	-133	0	20438	0	0	0	0	0	453143	0	34769	398372	20002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1977076	0	120	1472972	503984	44624	0	44624	11299	0	0	0	0	0	11299	6751213	0	32625	2512	51626	6664450	0	0	0	496960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452893	56081	0	0	0	0	0	0	0	0	0	46135	46135	46135	0	0	0	0	0	0	0	2175358	435072	0	0	26296	408776	0	0	581810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56081	0	0	0	0	0	0	0	0	0	0	84122	0	0	0	0	0	0	0	10274483	0	1244857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2800491																																																																																																																																																																																																																																																	
2805535																																																																																																																																																																																																																											338997	0																					
2805928																																																																																																																																																																																																																																																	
2806635																																																																																																																																																																																																																																																	
2806840																																																																																																																																																																																																																																																	
2806877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	671				0	0	0	0	0	41	0	0	0	0	0	603468	0	0	603468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44780	0	0	39402	5378	0	0	0	1517	0	0	0	0	0	1517	29834	0	0	0	0	29834	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1440	1517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15144	3029	0	0	0	3029	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1517	0	0	0	0	0	0	0	0	0	0	2276	0	0	0	0	0	0	0	408226	0	879504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2807173																																																																																																																																																																																																																											46578	0																					
2808602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59524				0	0	0	0	0	1058	0	0	0	0	0	73955	0	10244	63711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365346	0	0	303048	62286	124	0	124	3848	0	0	0	0	3848	0	786812	0	50417	17823	0	718572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14147	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134872	26974	0	329	1587	25058	0	0	46688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	1079190	0	107000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2809373																																																																																																																																																																																																																											3967	0																					
2811086																																																																																																																																																																																																																											44996	0																					
2815879																																																																																																																																																																																																																																																	
2819167																																																																																																																																																																																																																											667385	0																					
2819242																																																																																																																																																																																																																											221538	0																					
2820604																																																																																																																																																																																																																																																	
2823221																																																																																																																																																																																																																																																	
2826017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12090				0	0	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2826316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32465				0	0	0	0	0	443	0	0	0	0	0	566	0	0	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110254	0	0	91593	18661	31879	0	31879	1941	0	0	0	0	0	1941	442176	0	463	665	0	441048	0	0	0	56566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47416	35529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48310	9662	0	0	0	9458	204	12742	10113	0	2109	0	0	163	83	1863	0	0	0	0	0	0	0	0	0	0	0	0	48475	0	0	0	0	0	0	0	0	0	0	72713	0	0	0	0	0	0	0	648102	0	5923	0	21753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2833882																																																														914									69						450			450												102			102				46678		0	46678					5072			357			4715	273722		60		2182	271480																																69	4715																				6979	1396				1396																							4715											7073								329401	0																					
2834759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76968				0	0	0	0	0	2423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152926	0	0	11984	140942	0	0	0	2009	0	0	0	0	0	2009	830304	0	0	3157	0	827147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9861	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2009	0	0	0	0	0	0	0	0	0	0	3014	0	0	0	0	0	0	0	1046347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2835103																																																																																																																																																																																																																																																	
2836306																																																																																																																																																																																																																											140801	0																					
2838207																																																																																																																																																																																																																											430843	0																					
2839053																																																																																																																																																																																																																											69075	0																					
2839790																																																																																																																																																																																																																											552269	0																					
2845755																																																																																																																																																																																																																											251928	0																					
2845782																																																																																																																																																																																																																																																	
2847085																																																																																																																																																																																																																											81651	0																					
2847142																																																																																																																																																																																																																											288114	0																					
2849285																																																																																																																																																																																																																											315586	0																					
2849463																																																																																																																																																																																																																											129306	0																					
2849801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8739	8739	0	0	8739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70507				0	0	0	0	0	518	0	0	0	0	0	34948	0	0	34948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	773868	0	0	568432	205436	55417	0	55417	9935	0	0	0	0	9935	0	1191041	0	0	0	0	1191041	0	0	0	1649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20296	55564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5296	1059	0	0	0	1059	0	0	404532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55564	0	0	0	0	0	0	0	0	0	0	83346	0	0	0	0	0	0	0	1975416	0	63000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
