"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
782306														63770		41038	0		12181	10688		894	12767	9071			12835	Unfunded Commitment - LIHTC Investment	Cash collateral		
782548														453		0	117					29	307	0							
783161														12906		3181	0					87	8688	950							
783246														2935		52	1530					125	1228	0							
783349														29	0	18	0	0	0	0	0	11	0	0	0	0	0				
783648														124087		118008	0		1581			789	5290	0		114946		SECURITY PURCHASED			
783844														5013	0	1576	1184	0	1507	0	0	142	2111	0	0	0	0	deferred revenue PPP			
783910														1661		396	494					29	742	0							
784159														594		298	0					296	0	0							
784430														2372		2027	0					52	293	0							
785147														8336		3180	1084					101	3821	150							
785473														48583		12654	7133					324	28472	0							
785857														2693		2605	0					7	81	0							
785923														24329		16408	2321					441	5159	0							
785932														1810		751	147					142	496	274							
785950														4509		3377	0					200	932	0							
786210														15057		5544	0					945	8568	0							
786256														125	0	120	0	0	0	0	0	5	0	0	0	0	0				
786340														2328		1714	0					115	499	0							
786555														4083		3353	0					165	565	0							
786612														26788		19566	0					2113	5026	83	4892		11212				
786733														10205		9587	0					76	542	0							
786948														556		161	0					101	294	0							
787141														66		0	12					19	35	0							
787459														1898		0	0					132	1766	0							
787842														544		173	111					110	150	0							
788559														2342		1948	286					76	32	0							
788652														1386		1069	49					52	216	0							
788773														4885		2353	2119					239	174	0							
789051														145		97	0					17	31	0							
790150														811		672	0					28	111	0							
790271														5134		3466	363					297	1008	0	3018						
790543														11821		6862	2645					338	1976	0							
790703														10573		481	0					19	10073	0							
790918														5812		2252	1506					311	1605	138							
791072														811		525	0					59	227	0							
791353														1784	600	744	0					27	1013	0							
791821														2456		1126	0					31	1269	30							
791942														1372		549	0					428	395	0							
792248														286		0	27					127	132	0							
792453														118		0	0					78	40	0							
792640														628	0	354	15	0	0	0	0	182	77	0	350	0	0				
792659														515		0	0					76	419	20							
794149														827		571	0		556			51	181	24				SBA PPP Loan Fees Deferred Income			
794336														5245		3703	0					79	1294	169							
794345														729		14	157					452	106	0							
794475														1720		1085	13					36	586	0							
794653														63		0	33					30	0	0							
795249														493	0	5	352	0	0	0	0	72	64	0	0	0	0				
795548														2272	0	1313	431	149	0	0	0	446	82	0	810	0	0				
795959														702		0	476					68	157	1							
795968	314438	0	201904	0	0	0	0	0	106158	2317	0	0	103869									4059									
796152														3243		1721	0					110	1412	0							
796451														294		0	0					40	254	0							
796572														7616		3504	0					225	3887	0							
796657														472		0	137					26	309	0							
797140														2172		1164	0					167	841	0							
797775														42828	0	38342	0	0	0	0	0	8	4478	0	0	0	25813				
798512														463		315	0					6	142	0							
799359														185		44	0					26	115	0							
799751														453		163	0					238	52	0				Escrow Reserves			
799854														162		99	0					63	0	0							
799939														92		37	0					10	45	0							
799948														1195		616	0					160	419	0							
800134														1194		407	7					111	604	65							
800442														4756		4585	0					100	71	0							
800479														52		33	0					4	15	0							
800657														116433		17789	24135	8549				5023	61862	7624			9152				
800853														2751		0	0					39	2712	0							
801047														3963		487	1838					397	1241	0							
801056														575		310	2					86	177	0							
801654														940		0	0					53	887	0							
802866	2656856	0	723550	37464	0	332031	225115	0	1794332	101510	0	0	0									0						Investment payable on tax credit funds	Investment payable on securities		
803256														782		21	524					61	176	0							
803265														96		37	17					14	28	0							
803649														1858		78	88					1421	271	0							
803658														1002		907	0					27	68	0							
803957														1659		777	0					571	311	0	777						
804150														205	0	0	0	0	0	0	0	69	136	0	0	0	0				
804338														6736		366	0					1521	4546	303							
804374														3989		3096	0					28	865	0							
804422														346		4	127					17	198	0							
804860														432	0	175	202	0	0	0	0	55	0	0	0	0	0				
804963	1432755	0	730367	84456	0	0	0	0	568397	40083	0	0	262439									9452									
805045														359		0	61					123	175	0							
805250														753	0	101	63	0	101	0	0	58	531	0	0	0	0	Miscellaneous Liabilities			
805335														1009		885	0		143			57	67	0	741			Escrow balance reserves			
805755														3147		1266	0		1266			545	1336	0				POINTS & SBA COLLECTED NOT EARNED			
805876														736		37	99					34	566	0							
806220														588		85	0					104	399	0							
806846														19251		5156	4660					630	8805	0							
806958														2914	0	2426	0	0	0	0	0	349	139	0	2350	0	0				
807348														552		95	0					121	336	0							
807432														828		120	0					264	444	0							
807656														2845		0	0					40	2805	0							
807955														7862		0	0					428	6862	572							
808260														59068		42630	0					1618	14505	315	24575			CRA Low Income Housing Investment			
808345														49		0	0					7	42	0							
808354														270		0	0					90	180	0							
808653														529		5	89					232	203	0							
809070														240		179	27					0	34	0							
809276														6134		1502	0					539	4093	0							
809379														556		21	445					28	62	0							
809650														3348		643	0					107	2598	0	307	336					
809678														54		7	0					4	37	6				accounts payable			
809771														21497		21056	0					25	416	0							
809856														248		220	0					28	0	0							
810544														1049		385	0					193	471	0							
811046														128145		98612	0					5444	19764	4325		88639					
811279														9170		4944	0					670	3556	0							
811457														8	0	0	0	0	0	0	0	4	4	0	0	0	0				
811541														748		362	0					39	347	0							
811550														986		941	0					36	9	0							
811747														1549		501	12					694	342	0							
812164	122	0	0	0	0	0	0	0	122	0	0	0	0									0									
812379														497	0	310	0	0	170	0	0	187	0	0	0	0	0	PARTICIPATIONS			
812436														3349		869	0					71	2409	0							
812557														6971		2487	0					931	3553	0	2487						
812614														1484		117	593		113			79	695	0				Unearned SBA PPP Fee Income			
813059														214		0	112					29	73	0							
813572														677	0	213	0	0	0	0	0	1	323	140	0	0	0				
813853														2025		612	0					722	691	0							
814074														3509		2192	16					317	984	0							
814355														115		21	0					53	41	0							
814430														98978		33589	0		21843			3308	57487	4594				Cash Flow Swaps			
814458														3965		711	0					202	3052	0							
814476														484		6	0					19	459	0							
814551														702		251	9					132	310	0							
