"IDRSSD"	RCFD0010	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCFDL136	RCFDL137	RCFDL138	RCON0010	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	
1867983																																																																																																																																																																																																70907	0	495317	647348	1560745	0	12554	0	123371	0	0	0	0	131279	0	0	236	73182	0	0	8625	8625	367261	516736	307289	38181	393292	347	0	0.0776	0.1914	0.1788	0.0000	0.0000	0.0000	122654	8625	717	0	0	0	0	0	0	0	0	0	0	0	
1872941																																																																																																																																																																																																15079	0	0	55853	221356	0	2063	0	18900	0	0	0	0	21283	1004	0	561	8694	0	0	1925	1925	14680	53556	33996	8082	121645	151	0	0.0864	0.1383	0.1258	0.0000	0.0000	0.0000	19358	1925	-458	0	0	0	0	0	0	0	0	0	0	0	
1872996																																																																																																																																																																																																6029	0	0	34023	354758	0	6522	0	44485	0	0	0	0	47352	0	0	952	14599	0	0	3893	3893	14366	24422	50253	21291	270819	870	0	0.121267	0.153338	0.140731	0.000000	0.000000	0.000000	43459	3893	869	0	0	0	0	0	0	0	0	0	0	0	
1879016																																																																																																																																																																																																2881	0	0	17658	94221	0	834	0	12915	0	0	0	0	13979	0	0	0	1844	0	0	917	917	4342	16555	10480	31900	63825	0	0	0.1389	0.1906	0.1781	0.0000	0.0000	0.0000	13062	917	-147	0	0	0	0	0	0	0	0	0	0	0	
1883321																																																																																																																																																																																																327649	0	0	1321148	1702503	478	0	0	130817	0	0	0	0	139931	0	0	0	0	0	0	0	478	271917	1265458	46490	39177	134018	0	0	0.081497	0.341000	0.339835	0	0	0	139453	478	-8636	0	0	0	0	0	0	0	0	0	0	0	
1885932																																																																																																																																																																																																10538	0	0	39539	851569	0	23158	0	90015	0	0	0	0	100265	0	0	25	3670	0	0	9964	9964	18101	66172	17584	30637	773156	0	0	0.1059	0.1279	0.1152	0.0000	0.0000	0.0000	90301	9964	-286	0	0	0	0	0	0	0	0	0	0	0	
1890525																																																																																																																																																																																																56309	0	27057	84053	823907	0	14309	0	73603	0	0	0	0	88249	0	0	1586	1165	0	8500	7720	16220	42624	116363	171468	39903	507170	7772	0	0.090256	0.144474	0.117920	0	0	0	72029	16220	222	0	0	0	0	0	0	0	0	0	0	0	
1892154																																																																																																																																																																																																17444	0	0	30934	130052	0	1008	0	15772	0	0	0	0	17337	0	0	0	5056	0	0	941	941	7123	53523	15636	3334	55402	0	0	0.1255	0.2305	0.2179	0.0000	0.0000	0.0000	16396	941	-624	0	0	0	0	0	0	0	0	0	0	0	
1893049																																																																																																																																																																																																74335	0	106	0	288548	0	5202	0	109717	0	0	0	0	112219	0	0	0	0	0	0	2502	2502	80191	16744	0	65767	196810	0	0	0.380238	0.568315	0.555644	0	0	0	109717	2502	0	0	0	0	0	0	0	0	0	0	0	0	
1897168																																																																																																																																																																																																4954	0	0	15427	60400	0	527	0	4976	0	0	0	0	5650	0	0	0	0	0	0	492	492	4293	14342	12054	7040	30432	0	0	0.0841	0.1436	0.1311	0.0000	0.0000	0.0000	5158	492	-182	0	0	0	0	0	0	0	0	0	0	0	
1897270																																																																																																																																																																																																35689	0	44	27954	290377	0	3571	0	29164	0	0	0	0	31572	0	0	295	1430	0	0	2770	2770	34887	29296	32134	33691	197338	2800	170	0.098929	0.143062	0.130510	0	0	0	28802	2770	192	0	0	0	0	0	0	0	0	0	0	0	
1898419																																																																																																																																																																																																8816	0	0	21539	113497	0	1264	0	12676	0	0	0	0	12220	0	0	25	4032	0	0	897	897	7075	29928	25329	5008	51077	342	0	0.103889	0.171129	0.158568	0.000000	0.000000	0.000000	11323	897	-463	0	0	0	0	0	0	0	0	0	0	0	
1900675																																																																																																																																																																																																7280	0	0	28229	70170	0	1680	0	7841	0	0	0	0	8465	0	0	57	2213	0	0	543	543	8785	18981	15624	2918	28541	0	0	0.1127	0.2003	0.1874	0.0000	0.0000	0.0000	7922	543	-81	0	0	0	0	0	0	0	0	0	0	0	
1904020																																																																																																																																																																																																571	0	0	5663	7130	0	0	0	7130	0	0	0	0	7130	0	0	0	0	0	0	0	0	93	521	0	853	6516	0	0	0.999439	1.077039	1.077039	0.000000	0.000000	0.000000	7130	0	0	0	0	0	0	0	0	0	0	0	0	0	
1908082																																																																																																																																																																																																83443	0	223503	242577	2927850	0	32859	0	304916	0	0	0	0	297667	256329	0	80	57140	-1731	0	26995	26995	74085	626410	439101	204617	1781732	39954	0	0.094429	0.138209	0.125675	0.000000	0.000000	0.000000	270672	26995	4304	3533	32782	133506	0	0	0	0	0	0	0	0	
1914421																																																																																																																																																																																																21654	0	0	0	164148	0	3516	0	19552	0	0	0	0	21023	0	0	0	0	0	0	1730	1730	15320	6781	16553	8441	128751	0	259	0.116398	0.153904	0.141239	0	0	0	19293	1730	0	0	0	0	0	0	0	0	0	0	0	0	
1916809																																																																																																																																																																																																9409	0	23946	0	79335	0	235	0	8225	0	0	0	0	8460	0	0	0	0	0	0	235	235	7116	24317	18869	2448	29268	0	0	0.103992	0.194188	0.188794	0.000000	0.000000	0.000000	8225	235	0	0	0	0	0	0	0	0	0	0	0	0	
1917301	134265	0	0	248851	2286251	0	13752	0	242375	4134	0	0	29670	234425	121644	462	3202	135371	0	0	14370	14370	117912	306802	122858	120833	1697998	237	0	0.098579	0.122490	0.114981	0.000000	0.000000	0.000000	220055	14370	-8605	33591	1761178	570372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50957	603	0	1913836	0	0	0	0	0	1678294	0	0	0	18865	18865	0	0	0	18865	0	0	29692	630	0	0	0	0	93414	40851	0	0	0	0	0	0	-5559	21067	211851	7273	14219	0	0	0	0	237	0	0	0	115585	1562709	29670	0	0	0	0	158686	30322	3431	4100	0	40681	1601	0	0	0	1601	827	0	0	0	827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67686	0	0	0	67686	33591	15378	1988	151503	322180	124846	1786977	0	64436	62423	1786977	1913836	0	50000	50000	220685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2262596	0	2232274	95841		0	248851									29670																																					
1918344																																																																																																																																																																																																171106	0	0	183690	1657402	0	18011	0	194440	2898	0	0	0	208233	0	0	0	146760	0	0	17640	17640	215923	127270	103987	78407	1228289	14685	4454	0.1218	0.1476	0.1351	0.0000	0.0000	0.0000	190593	17640	-735	0	0	0	0	0	0	0	0	0	0	0	
1929247																																																																																																																																																																																																84128	0	0	492087	2348700	0	23640	0	272089	0	0	0	0	240039	0	0	0	85273	0	0	17624	17624	101665	809730	429449	191964	983046	1760	0	0.0958	0.1710	0.1584	0.0000	0.0000	0.0000	222415	17624	-1950	734	6000	18804	0	0	0	0	0	0	0	0	
1933927																																																																																																																																																																																																26135	0	0	79158	467582	0	4054	0	41317	0	0	0	0	44111	19368	0	0	21190	0	0	4054	4054	36109	73722	111641	20158	248279	8488	0	0.0876	0.1339	0.1216	0.0000	0.0000	0.0000	40057	4054	1215	0	0	0	0	0	0	0	0	0	0	0	
1940747																																																																																																																																																																																																25137	0	48175	0	214091	0	2307	0	25951	0	0	0	0	27157	0	0	0	4126	0	0	1206	1206	56789	14431	107384	2912	37795	0	0	0.1199	0.2847	0.2721	0.0000	0.0000	0.0000	25951	1206	0	0	0	0	0	0	0	0	0	0	0	0	
1945247																																																																																																																																																																																																2844	0	0	9370	61598	0	778	0	3775	0	0	0	0	4429	0	0	1244	0	0	0	525	525	2607	18104	8202	1723	33685	0	0	0.0627	0.1060	0.0935	0.0000	0.0000	0.0000	3904	525	-188	0	0	0	0	0	0	0	0	0	0	0	
1962888																																																																																																																																																																																																4196	0	0	0	12416	0	0	0	11202	0	0	0	0	4129	0	0	0	0	0	0	0	0	379	4130	0	834	834	0	0	0.804246	2.487349	2.487349	0.000000	0.000000	0.000000	4129	0	0	0	0	0	0	0	0	0	0	0	0	0	
1972298																																																																																																																																																																																																7438	0	10589	52136	160429	0	2286	0	15577	0	0	0	0	16472	0	0	0	4059	0	0	1161	1161	12816	62528	19308	11343	67941	0	482	0.093715	0.179522	0.166868	0.000000	0.000000	0.000000	15311	1161	-216	0	0	0	0	0	0	0	0	0	0	0	
1977248																																																																																																																																																																																																41487	0	276766	291938	627484	0	0	0	40893	0	0	0	0	32891	0	0	0	0	0	0	0	0	281095	316869	0	16199	21518	0	0	0.054214	0.387445	0.387445	0.000000	0.000000	0.000000	32891	0	7411	0	0	0	0	0	0	0	0	0	0	0	
2002222																																																																																																																																																																																																10886	0	545	25997	178438	0	3002	0	20161	0	0	0	0	22042	0	0	0	372	0	0	1818	1818	10675	17120	25661	14504	128086	61	0	0.1118	0.1492	0.1369	0.0000	0.0000	0.0000	20224	1818	-63	0	0	0	0	0	0	0	0	0	0	0	
2006024																																																																																																																																																																																																9575	0	5728	147727	468198	0	7536	0	43838	0	0	0	0	50012	0	0	0	4424	0	0	3932	3932	34863	134980	45392	14748	262582	0	0	0.100860	0.160832	0.148187	0.000000	0.000000	0.000000	46080	3932	-2822	0	0	0	0	0	0	0	0	0	0	0	
2007991																																																																																																																																																																																																4963	0	10699	91763	298220	0	3300	0	26699	0	0	0	0	30980	0	0	0	1270	0	0	2353	2353	25452	78498	59072	10663	141725	5166	0	0.0948	0.1654	0.1529	0.0000	0.0000	0.0000	28627	2353	-1928	0	0	0	0	0	0	0	0	0	0	0	
2009605																																																																																																																																																																																																14606	0	0	273107	986228	0	11286	0	89575	0	0	0	0	97293	0	0	0	41685	0	0	9044	9044	25220	259892	178654	26195	532421	14480	0	0.0861	0.1349	0.1223	0.0000	0.0000	0.0000	88249	9044	-257	0	0	0	0	0	0	0	0	0	0	0	
2010722																																																																																																																																																																																																26757	0	0	17453	163376	0	6545	0	8557	0	0	0	0	10124	0	0	0	1872	0	0	1487	1487	35255	15850	9890	9798	109006	0	0	0.0518	0.0895	0.0763	0.0000	0.0000	0.0000	8637	1487	-80	0	0	0	0	0	0	0	0	0	0	0	
2017570																																																																																																																																																																																																1347179	0	0	53650	15260717	0	63157	0	2753322	5340	0	0	0	2539559	0	0	13531	1989171	0	0	63157	63157	1291408	70733	32343	1431502	13653767	0	0	0.1703	0.1719	0.1677	0.0000	0.0000	0.0000	2476402	63157	-1672	0	0	0	0	0	0	0	0	0	0	0	
2037185																																																																																																																																																																																																31341	0	0	41354	198044	0	3935	0	18536	0	0	0	0	19185	0	0	0	3306	0	0	1547	1547	40576	36390	21880	23829	102744	0	2062	0.0907	0.1591	0.1462	0.0000	0.0000	0.0000	17638	1547	-1164	0	0	0	0	0	0	0	0	0	0	0	
2044811																																																																																																																																																																																																42456	0	0	85701	726029	0	13218	0	91348	0	0	0	4970	73003	0	0	419	27362	0	0	6555	6555	34924	206850	14746	30930	454024	0	0	0.094081	0.140151	0.127567	0.000000	0.000000	0.000000	66448	6555	-1777	4970	119428	65362	0	0	0	0	0	0	0	0	
