"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
722816					CONF							0	0	0	0	false		0	0												0	0	0	0																			
723112	104216	0	0	0	CONF	618720	-90068	118641	184726	83658	0	0	0	-111	0	false	0	-8700	1181	0	0	0	0	94269	0	217644	0	0	0	0	0	0	0	0	0	0	0	Gains Related to Worldpay, Inc. Activities	Net G/L on MSR Hedges	See Line 7	Software Expense	Loan and Lease Expense				Canadian Currency Valuation		RIE 1l: Commercial Commitment Fees 61,961 Commercial Syndication Fees 56,680	Cumulative Effect Adoption of FASB-Hedge Accounting	Cumulative Effect Adoption of ASU 2016-01			
723158	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
723550					CONF							0	0	0	0	false		0	0												0	0	0	0																			
723653	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	199	194	0	330	0	0	249	0	0	0	0	0	0	230	0																
723756					CONF	0	0	0	0	0	0	0	0	0	0	false		0	0												0	0	0	0																			
723822	0	0	133	0	CONF	0	0	0	134	264	0	0	0	0	0	false	72	0	0	0	0	25	54	0	71	398	103	0	48	87	0	0	0	0	0	0	0				City Franchise Tax	Check Card Fees											
723868					CONF							0	0	0	0	false		0	0												0	0	0	0																			
724230					CONF	0	0	0	0	0	0	0	0	0	0	false		0	0												0	0	0	0																			
724548	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0																
724744					CONF	0	0	0	0	0	0	0	0	0	0	false		0	0											0	0	0	0	0		0	0		n														
724904					CONF							-4800	0	0	0	false		0	0												0	0	0	0										$4.8 million distribution to holding company									
724940					CONF							0	0	0	0	false		0	0												0	0	0	0																	0	0	
725077					CONF							0	0	0	0	false		0	0												0	0	0	0																			
725376					CONF							0	0	0	0	false		0	0												0	0	0	0																			
725732	0	0	0	0	CONF	512	350	0	1349	1096	0	0	0	0	0	false	0	0	0	0	863	0	0	693	0	0	0	0	0	0	0	0	0	0	2148	0	0	BBVA Compass Bank	Trade Finance/Eximbank loans		Software licenses and maintenance	Customer service offices											
725741	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
725853					CONF							0	0	0	0	false		0	0												0	0	0	0																			
726458					CONF							0	0	0	0	false		0	0					247							0	0	0	0																			
726953			149		CONF	-22						6000	0	0	0	false		0	0					475			106				0	0	0	0				Net non interest income from title agency						Additional capital from HC into bank									
727174					CONF							0	0	0	0	false		0	0												0	0	0	0																			
728452					CONF							0	0	0	0	false		-70	-185												0	0	0	0															RECONCILING DIFFERENCE EFT ACCT	ADJUSTMENT OF INC REALIZED ON ASSIGNMENT OF L/I			
728948					CONF							0	0	0	0	false		0	0												0	0	0	0																			
728957					CONF							0	0	0	0	false		0	0												0	0	0	0																			
729011					CONF							0	0	0	0	false		0	0												0	0	0	0																			
729057					CONF							0	0	0	0	false		0	0												0	0	0	0																			
729132	0	0	0	555	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	421	0	0	0	0	0	0	0	295	0	0																
729178					CONF							0	0	0	0	false		0	0												0	0	0	0												transfer sva to alll							
729310	638	0	0	0	CONF	432	0	0	0	0	0	8	0	0	0	false	0	0	0	0	319	0	133	660	0	0	0	484	0	0	0	0	0	0	0	0	0	Visa debit card fees						Capital distribution to subsidiary president									
729459	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
729570					CONF							0	0	0	0	false		0	0												0	0	0	0																			
729842					CONF							0	0	0	0	false		0	0												0	0	0	0																			
729945					CONF							0	0	0	0	false		0	0												0	0	0	0																			
730745	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
731050					CONF							0	0	0	0	false		0	0												0	0	0	0																			
731247	1821	0	0	0	CONF	0	0	0	1945	0	0	372	0	0	0	false	0	0	0	0	0	0	0	1605	0	5502	0	1356	0	0	0	0	0	0	0	0	0				Debit and Credit Card Processing			Unearned Comp related to Restricted Stock									
731957					CONF							0	0	0	0	false		0	0												0	0	0	0																			
732178					CONF							0	0	0	0	false		0	0												0	0	0	0																			
732253					CONF							0	0	0	0	false		0	0												0	0	0	0																			
732459	0	0	0	0	CONF	0	0	1065	0	0	200	0	0	0	0	false	0	0	0	0	0	0	0	379	0	0	0	0	0	195	0	0	0	0	0	0	0			Data Center Income			Data Center Expense										
732637	27		83	73	CONF							0	0	0	0	false	78	0	0					36	39	245	76			30	0	0	0	0		40																	
732758					CONF							0	0	0	0	false		0	0												0	0	0	0																			
732918	542		367	75	CONF	62	732		341	615	138	0	0	0	0	false	248	0	0		331	21	95	335	232	848	202	238		247	0	0	0	0				TITLE INSURANCE INCOME	LOAN ORIGINATION FEES		COMPUTER SOFTWARE AMORTIZATION	PA SHARES TAX	LIH PARTNERSHIP AMORTIZATION										
732954					CONF							0	0	0	0	false		0	0												0	0	0	0																			
733054	189	0	78	0	CONF	0	0	0	123	557	61	0	0	0	0	false	48	0	0	18	392	14	33	463	99	0	111	5	0	134	0	0	0	0	0	0	63				Service Charges Other Banks	Holding Company Fees	Software Expense										
733540	34		28	26	CONF	134	3	4	24	51	15	0	0	0	0	false	9	0	0		22	1	5	225	41	24	55	20	33	24	0	0	0	0		4		Loan Fees	Misc Service Charges	Other Income	State Bank Dept	Bank Expense	Misc Expense										
733559					CONF							0	0	0	0	false		0	0												0	0	0	0																			
733661	0	0	0	0	CONF	0	0	0	263	348	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Management Fees	Loan Servicing Fees											
733755	22	0	50	0	CONF	0	0	0	0	0	0	0	0	0	0	false	19	0	0	0	0	0	0	0	0	115	21	0	51	46	0	0	0	0	0	0	0																
733951					CONF							0	0	0	0	false		0	0												0	0	0	0																			
734051	17	0	9	13	CONF	5	0	0	28	0	0	0	0	0	0	false	20	0	0	0	0	7	9	122	51	29	20	40	6	25	0	0	0	0	0	0	0	Income Deferred Receivable From Third Party			Internet Banking Expense												
734248					CONF							0	0	0	0	false		0	0												0	0	0	0																			
734350					CONF							0	0	0	0	false		0	0												0	0	0	0																			
734538	941		270		CONF	1413	730	356	1869	504	759	0	0	0	0	false		0	0		495			1462						490	0	0	0	0	438			Consulting Fees	Communication	Account Analysis	Investment and Safekeeping	Taxes	Travel, Meals, and Entertainment										
734613	0	0	0	0	CONF	0	0	0	336	158	0	0	0	0	0	false	0	0	0	0	0	0	271	326	0	0	0	0	211	0	0	0	0	0	0	0	0				Shares Tax	Depreciation											
735049					CONF							0	0	0	0	false		0	0												0	0	0	0																			
735067					CONF							0	0	0	0	false		0	0												0	0	0	0																			
735414					CONF							0	0	0	0	false		0	0												0	0	0	0																			
735441					CONF							0	0	410	0	false		0	0												0	0	0	0												Cmnty Bnk merger reserve transferred to general Reserve for loan loss							
735656					CONF							0	0	0	0	false		0	0					191							0	0	0	0																			
735768	374				CONF	324			362	233	196	0	0	0	0	false		0	0		228								281	426	0	0	0	0				Merchant Income			Network Administration	Item Processing	Bank Charges										
735973					CONF							0	0	0	0	false		0	0												0	0	0	0																			
736158					CONF							0	0	0	0	false		0	0												0	0	0	0																			
736206	1369				CONF	1220			859			0	0	0	0	false		0	0		393	274		3461		864					0	0	0	0				LOAN RELATED DERIVATIVE INCOME			OTHER PROFESSIONAL SERVICES												
736448	0	0	0	0	CONF	194	378	0	0	0	0	0	0	0	0	false	0	0	0	0	528	0	0	1402	0	0	578	615	0	725	0	0	0	0	0	0	0	OFFICE RENT	MISC INCOME														
736550					CONF							0	0	0	0	false		0	0												0	0	0	0																			
736662					CONF							0	0	0	0	false		0	0												0	0	0	0																			
737548	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
738013					CONF	0	0	0	0	0	0	0	0	0	0	false		-148	0												0	0	0	0															Adoption of FASB ASU 2017-08 on Premium callables				
738040	711		197	288	CONF	-86			91	-28		0	0	0	0	false	158	0	0	33	394	101	24	1050	213	1455	223	22	140	600	0	0	0	0	38	4	142	Service Contract Income			Travel Expense	Change in Mortgage Loan Values											
738143					CONF							0	0	0	0	false		0	0												0	0	0	0																			
738255					CONF							0	0	0	0	false		0	0					189							0	0	0	0							Correspondent Bank Account Charges												
738303			342		CONF							0	0	0	0	false		0	0	6	502		504	771				531	448		0	0	0	0																			
738572					CONF							0	0	0	0	false		0	0												0	0	0	0																			
738657	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
738769					CONF							31	0	0	0	false		0	0												0	0	0	0										STOCK OPTION BENEFIT									
739346					CONF	0		0	0	0	0	0	0	0	0	false		0	0												0	0	0	0					A														
739355	144	0	54	18	CONF	0	0	0	265	0	0	0	0	0	0	false	45	0	0	1	0	0	24	485	91	249	77	0	229	32	0	0	0	0	0	43	0				Software Maintenance												
739430					CONF							0	0	0	0	false		0	0												0	0	0	0																			
739560	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1691	0	0	5048	0	1915	0	5398	0	0	0	0	0	0	546	0	0																
739832					CONF							0	0	0	0	false		0	0												0	0	0	0												Transfer of other liability for recourse of sold FHLB loans							
740249					CONF							0	0	0	0	false		0	0												0	0	0	0																			
741068	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	293	0	213	0	0	0	0	0	0	0	0	0	0	0																
741152					CONF							0	0	0	0	false		0	0												0	0	0	0																			
741330	766				CONF				700	1624	-1523	2000	0	0	0	false		0	0		266			1032		977	321			732	0	0	0	0							RISK MANAGEMENT INSURANCE	SOFTWARE MAINTENANCE	DEFERRED LOAN EXPENSE	Capital Injection by Stockholder									
741358	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
741648					CONF							0	0	0	0	false		0	0												0	0	0	0																			
741844					CONF							0	0	0	0	false		0	0												0	0	0	0																			
741956					CONF							0	0	0	0	false		0	0												0	0	0	0																			
741974					CONF							0	0	0	0	false		195	0												0	0	0	0															Accounting principal change revenue recognition of OREO				
742056	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	184	248	0	0	0	0	0	0	0	0	0	0	0	0	0																
742355	26	0	15	0	CONF	0	0	0	0	0	0	0	0	0	0	false	30	0	0	5	52	0	21	197	41	126	0	0	0	0	0	0	0	0	0	0	0																
742542	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0																
742636					CONF							0	0	0	0	false		0	0												0	0	0	0																			
742944	166		65	15	CONF							0	0	0	0	false	34	0	0	18	180	17	9	490	29	135	75		109	30	0	0	0	0	10	11	22																
743053					CONF							0	0	0	0	false		0	0												0	0	0	0																			
743679	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
743950					CONF							0	0	0	0	false		0	0												0	0	0	0																			
744238					CONF							0	0	0	0	false		0	0												0	0	0	0																			
744256					CONF							66	0	0	0	false		0	0												0	0	0	0										Deferred Stock Comp									
744854					CONF							0	0	0	0	false		0	0												0	0	0	0																			
745150					CONF							0	0	0	0	false		0	0												0	0	0	0																			
745347	0	0	0	0	CONF	0	0	0	145	0	0	0	0	0	0	false	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0				Management Fees												
745570					CONF							0	0	0	0	false		0	0												0	0	0	0																			
746157					CONF							0	0	0	0	false		0	0												0	0	0	0																			
746223					CONF							-530	0	0	0	false		0	0												0	0	0	0										Dividend to Parent									
746429	0	0	0	0	CONF	120	0	0	0	0	0	0	0	0	0	false	0	0	0	0	233	0	632	901	0	0	0	0	0	393	0	0	0	0	0	0	0	Origination Fees - Secondary Market Mortgage Dept															
746513	319	0	73	131	CONF	0	0	0	540	9	0	0	0	0	0	true	81	0	0	67	55	33	110	648	111	782	64	17	123	351	0	0	0	0	0	60	38				Franchise Tax	Federal Reserve Correspondent Fees											
746755					CONF				128			0	0	0	0	false		0	0					229		182			154	114	0	0	0	0							LOAN GUARANTY FEE INCOME												
746942	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
746979	8		86		CONF	29			22	18	6	0	0	0	0	false	13	0	0	4		4		240	15	28	70	39		39	0	0	0	0	2		12	Fees on Other Services		Income Recognized on Loans Sold to FNMA	Supervisory/Regulatory Exam Fees	Service Charges on Bank Accounts	Insurance Premiums (W/C)										
747051	0	27	0	0	CONF	0	0	0	0	0	0	155	0	0	0	false	0	0	0	0	21	0	24	112	0	102	0	0	0	207	0	0	0	0	0	235	0							Capital infusion from Banc 60									
747257					CONF							0	0	0	0	false		0	0												0	0	0	0																			
748254					CONF	0	0	0	0	0	0	0	0	0	0	false		0	0												0	0	0	0																			
748357					CONF							0	0	0	0	false		0	0												0	0	0	0																			
748441					CONF							0	0	0	0	false		0	0												0	0	0	0																			
748964					CONF							0	0	0	0	false		0	0												0	0	0	0																			
749242	7091				CONF	6064	1729		6018	12621	2766	0	0	0	0	false		0	0		3326		1283	13458		14990		3282		3805	0	0	0	0				Mortgage loan fees	Credit card fees		Software support fees	Merger expenses	Software depreciation										
749635					CONF							0	0	0	0	false		0	0												0	0	0	0																			
749840					CONF							0	0	0	0	false		0	0												0	0	0	0																			
749943	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
749952	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0																
750051	36	115	25	53	CONF	0	0	0	0	0	0	0	0	0	0	false	36	0	0	9	0	53	2	292	20	152	33	119	82	54	0	0	0	0	13	216	26				4359												
750127	0	0	110	260	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	473	0	0	0	0	0	0	0	0	0	0	0	0	0																
750154					CONF							0	0	0	0	false		0	0												0	0	0	0																			
750239	213	0	136	0	CONF	0	0	104	0	194	0	0	0	0	0	false	147	0	0	0	0	343	0	1729	0	565	0	681	236	203	0	0	0	0	0	0	0			Office Banker fees		Comprehensive Insurance											
750341	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
750444	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
750846					CONF							0	0	0	0	false		0	0												0	0	0	0																			
751254					CONF							0	0	0	0	false		0	0												0	0	0	0																			
751656	830	28	90	77	CONF				4036	1182		0	0	0	0	false	374	0	0	285	958	129	199	107	385	2237	203	168	542	448	0	0	0	0	105	377	79				Holding Company Expenses	Computer Hardware Software Maintenance											
751852	63	31	18	99	CONF	933	2336		61	185		0	0	0	0	false	51	0	0	3	65	7	1610	564	57	335	390		226	53	0	0	0	0				BANK ENTERPRISE AWARDS	NMTC INCOME		OREO EXPENSE	NMTC EXPENSE											
752644	113	0	76	3	CONF	0	0	0	43	0	0	0	0	0	0	false	55	0	0	5	68	11	176	204	103	0	64	0	0	0	0	0	0	0	0	62	0				Directors Retirement												
752653					CONF							0	0	0	0	false		0	0												0	0	0	0															Prior period adjustment for Accruals at YE 2016				
752831					CONF							0	0	0	0	false		0	0												0	0	0	0																			
753052	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
753324					CONF	0	0	0	0	0	0	0	0	0	0	false		0	0												0	0	0	0																			
753641	9	0	45	25	CONF	22	1	0	23	43	34	-20	0	0	0	false	4	0	0	0	0	5	5	0	18	0	105	0	27	0	0	0	0	0	0	0	0	Miscellaneous Income	Miscellaneous Customer Service		General Insurance	Services Purchased	Computer & ORE	Miscellaneous Expenses									
753856					CONF							0	0	0	0	false		0	0												0	0	0	0																			
754068					CONF							0	0	0	0	false		0	0												0	0	0	0																			
754246	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
754536					CONF							0	0	0	0	false		0	0												0	0	0	0																			
754826	524				CONF				636			0	0	0	0	false		0	0				232	2995		1990					0	0	0	0							7881 OHIO FINANCIAL INST TAX												
754853					CONF							0	0	0	0	false		0	0												0	0	0	0																			
754929					CONF	665			2010	964		0	0	0	0	false		0	0		678			1756		1816			1553		0	0	0	0				Bank Merchant Income			Insurance Receivable Write-Off	Franchise Tax											
755047					CONF							0	0	0	0	false		0	0												0	0	0	0																			
755252					CONF							0	0	0	0	false		0	0												0	0	0	0																			
755421	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
755458					CONF							0	0	0	0	false		0	0												0	0	0	0										Return of Capital to Holding Company		Merger Activity - Discretionary ALLL Adjustment	Merger Activity - ALLL brought in from merged entity		Net Corrections for Income and Expenses Prior Period				
756343					CONF							0	0	0	0	false		0	0												0	0	0	0																			
756848					CONF	0	0	0	0	0	0	0	0	0	0	false		0	0												0	0	0	0																			
757377					CONF							0	0	0	0	false		0	0												0	0	0	0																			
757452					CONF	168						0	0	0	0	false		0	0					432		327			233	306	0	0	0	0				MPF FEE INCOME			INTERNET/MOBILE BANKING EXPENSE												
757612					CONF	493			642			0	0	0	0	false		0	0		584			2204		1296				705	0	0	0	0				Loan Swap Fee			PA State Shares Tax												
757779	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
758703	2418				CONF				2577			10457	0	0	0	false		0	0		1019					2082			1911		0	0	0	0							SOFTWARE AND RELATED EXPENSE			Capital contribution from parent company									
758842					CONF							0	0	0	0	false		0	0												0	0	0	0																			
758851					CONF							0	0	0	0	false		0	0												0	0	0	0																			
759045					CONF							0	0	0	0	false		0	0												0	0	0	0																			
759625	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
760210	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	18	0	0	64	0	209	0	0	0	0	0	0	0	0	0																
760331					CONF							0	0	0	0	false		0	0												0	0	0	0																			
760340	13	0	39	3	CONF	0	0	0	0	0	0	0	0	0	0	false	6	0	0	3	0	4	53	14	28	0	18	0	58	14	0	0	0	0	0	0	0																
760434					CONF	102						0	0	0	0	false		0	0					445		128					0	0	0	0				Doc Prep															
760649					CONF							0	0	0	0	false		0	0												0	0	0	0												Business Combination, Push Down Acctg, Reserve Bad Debt							
