"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF229	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJ447	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
718556	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
719030	9		8	42	CONF	1		8	4	1	7	0	0	0	0	false	11	0	0			7	54	81	2							0	0	0	0					Exchange Fees		Other Income	Federal Reserve Fees	Taxes (Excluding Income Tax)	Communications										
719610					CONF							0	0	0	0	false		0	0													0	0	0	0								Information Technology Expenses												
719656			0		CONF	0	0	0	1406	0		0	0	0	0	false		0	0	0	0	0	0				243			0	0	0	0	0	0								Management Fees												
719964	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
720157					CONF							0	0	0	0	false		0	0													0	0	0	0																				
720344					CONF							0	0	0	0	false		0	0					220			120					0	0	0	0																				
720746	46		33		CONF							0	0	0	0	false	18	0	0		51						48	89			17	0	0	0	0																				
720858			12		CONF	1			5	20	25	0	0	0	0	false		0	0	2	10	1		47	6		2	6				0	0	0	0					Miscellaneous			Technology	Service Contracts	Miscellaneous										
720951	0	0	0	0	CONF	137	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Miscellaneous Income															
721350	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
721752	11		7	1	CONF	4	5		1	3		0	0	0	0	false		0	0		19	2	4	45	3			6	4		3	0	0	0	0				8	Service Fees	Misc Unlisted		S/C Correspondant	Education Association Dues	Cash Short										
721949					CONF					233		0	0	0	0	false		0	0					324			184					0	0	0	0								Internet Banking Expense	Other Taxes	Health Insurance Admin Cost										
722227					CONF							0	0	0	0	false		0	0													0	0	0	0																				
722432	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0																
722544	126	0	0	0	CONF	112	139	0	179	200	335	0	0	0	0	false	0	0	0	0	291	0	0	912	0	0	518	120	0	0	0	0	0	0	0	0	0	0	0	GYC INCOME	LETTER OF CREDIT		PUBLIC RELATIONS	CHARITABLE CONTRIBUTIONS	CHARGE CARD REWARDS										
722777	28972	0	0	0	CONF	17520	-6184	11132	17240	42741	-19194	0	0	0	0	true	0	0	0	0	14516	0	0	5963	0	0	13416	0	5613	0	0	0	0	0	0	0	0	0	0	Operating Lease Income	Management Fees	Loan Fee Income	Operating Lease Expense	Technology Services	Off Balance Sheet Provision	0	0	0	0	Additional income meeting reporting thresholds: $3.6mm Royalty and Referral Fee income, $3.5mm Letters of Credit income, ($2.5mm) FAS 133 Mortgage Banking and ($2.2mm) Equity Method Investment Loss. Additional expense meeting thresholds: $8.2mm Loan Fees and $4.9mm State Shares & Franch Tax.	0	0	0	0	
722816					CONF							0	0	0	0	false		0	0		107						400			179		0	0	0	0																				
723112	32192	0	0	0	CONF	414121	23158	-53612	60323	26245	59765	0	0	-114	0	false	0	-11262	1181	0	0	0	0	29895	0	0	70036	0	0	0	0	0	0	0	0	0	0	0	0	Gain related to Vantiv s Worldpay acquisition	Operating Lease Rent	See Line 7	Software Expense	Loan and Lease Expense	See Line 7			Canadian Currency Valuation		RIE 1l: Commercial Commitment Fees 16,304, Commercial Syndication Fees 14,974, MTM Free Standing Equity Derivatives -36,141, Net G/L on MSR Hedges -48,749; RIE 2p: Operating Lease Expense 20,572, Operational Losses 14,131, Travel Meetings and Entertainment 12,954, Bankcard Expense 12,065, Franchise and Other Taxes 10,002, Provision for Unfunded Lines and Letters of Credit -9,959	Cumulative Effect Adoption of FASB-Hedge Accounting	Cumulative Effect Adoption of ASU 2016-01			
723158	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
723550	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
723653	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0																
723756	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
723822	0	0	42	0	CONF	18	29	0	82	0	0	0	0	0	0	false	21	0	0	0	0	9	0	0	29	0	126	37	0	17	29	0	0	0	0	0	0	0	12	ATM Surcharges	Misc Income - Wire, check orders, etc.		Check Card Fees												
723868			18		CONF	82						0	0	0	0	false		0	0		4				13							0	0	0	0					Data processing for sister bank															
724230	0	0	0	0	CONF	0	0	0	101	0	0	0	0	0	0	false	0	0	0	0	0	0	0	384	0	0	224	0	0	152	0	0	0	0	0	0	0	0	0				STATE FRANCHISE AND EXCISE TAXES												
724548	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
724744	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	166	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0																
724904				106	CONF	324	104		609			-4200	0	0	0	false		0	0					409				113				0	0	0	0			216		Auto Loan Income	Spread release on off balance sheet securitization		Outside Service			$4.2 million distribution to holding company									
724940	4				CONF							0	0	0	0	false	2	0	0	1	16	2		8	2			3				0	0	0	0																		0	0	
725077					CONF							0	0	0	0	false		0	0					155								0	0	0	0								LOAN EXPENSES												
725376	0		0	0	CONF				0			0	0	0	0	false		0	0					0				0	0	0		0	0	0	0																				
725732	0	0	106	0	CONF	108	135	101	429	348	99	0	0	0	0	true	0	0	0	0	207	0	0	220	0	0	0	183	172	0	97	0	0	0	0	0	0	0	0	Trade Finance/Eximbank loans	BBVA Compass Bank	Gain/Loss foreign account	Software licenses	Customer service offices	Donations					Other non interest income $77 Other non interest expense $98					
725741	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
725853	14	0	0	4	CONF	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	7	11	108	11	0	46	7	0	4	27	0	0	0	0	0	2	0	0																
726458					CONF							0	0	0	0	false		0	0													0	0	0	0																				
726953			53	25	CONF							0	0	0	0	false		0	0					162				35				0	0	0	0																				
727174	103				CONF				201	214		0	0	0	0	false		0	0					444								0	0	0	0								Kentucky S&L Tax & Ohio Institution Tax	Property Appraisal Fees	Meals & Entertainment										
728452					CONF							0	0	0	0	false		0	0								122					0	0	0	0																				
728742	122	0	0	0	CONF	720	85	0	500	0	0	0	0	0	0	false	119	0	0	0	293	0	91	538	0	0	827	0	0	342	314	0	0	0	0	0	0	0	464	Allotment Income	Intercompany Admin Income		Franchise Tax												
728948					CONF	103						0	0	0	0	false		0	0													0	0	0	0					Real Estate Fee Income															
728957					CONF							0	0	0	0	false		0	0		14			102								0	0	0	0																				
729011	121				CONF							0	0	0	0	false		0	0								239			104		0	0	0	0																				
729057					CONF							0	0	0	0	false		0	0													0	0	0	0																				
729132	0	0	0	0	CONF	0	0	0	180	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0				Cost associated with sales process												
729178					CONF							0	0	0	0	false		0	0													0	0	0	0					Credit Life/Misc Income			loan expenses	supervisory exam fees	reo expenses			transfer sva to alll							
729310	191	0	0	0	CONF	158	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	242	0	0	0	105	163	0	0	0	0	0	0	0	0	0	0	Visa Debit Card Fees															
729459	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
729570					CONF							0	0	0	0	false		0	0													0	0	0	0																				
729842	14	2	24		CONF					3		0	0	0	0	false	10	0	0	2	15	3	4	53	4		74	39	8	45	11	0	0	0	0		2							Education and Training											
729945					CONF							0	0	0	0	false		0	0													0	0	0	0																				
730745	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
731050					CONF							0	0	0	0	false		0	0				52	57					27			0	0	0	0																				
731247	630	0	0	0	CONF	258	0	0	623	0	0	118	0	0	0	true	273	0	0	0	0	76	95	505	201	0	1597	0	445	0	0	0	0	0	0	0	0	0	0	Other Misc Income			Debit and Credit Card Processing			Unearned Comp related to Restricted Stock				http://www.uistudentchecking.com http://www.online.hillsbank.com					
731957	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
732178					CONF							0	0	0	0	false		0	0					214			334			156		0	0	0	0								DUES & SUBSCRIPTIONS AND OK STATE BANK FEES	CONTRIBUTIONS											
732253	29		59	5	CONF							0	0	0	0	false	11	0	0	1	10	1	9	90	13		76		4	38	36	0	0	0	0		1	5	4																
732459	0	0	0	0	CONF	0	0	378	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			Data Center Income													
732637	7		27	9	CONF							0	0	0	0	false	24	0	0					14	13		76	9			10	0	0	0	0			5																	
732758					CONF	1503	278	109	1329	250	111	0	0	0	0	false		0	0													0	0	0	0					Merchant No Liability Program	Debit Card Program	Foreign Exchange	Merchant No Liability Program	Fed Cash Letter Charges	BIDS Related Expense										
732918	177		119	17	CONF	25	145		24	205	46	0	0	0	0	false	79	0	0		119	13	29	37	89		448	61	94	183	96	0	0	0	0					TITLE INSURANCE INCOME	LOAN ORIGINATION FEES		COMPUTER SOFTWARE AMORTIZATION	PA SHARES TAX	LIH PARTNERSHIP AMORTIZATION										
732954	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
733054	46	0	26	0	CONF	0	0	0	43	199	31	0	0	0	0	false	8	0	0	6	142	3	10	158	29	0	0	26	2	37	41	0	0	0	0	0	0	0	22				Service Charges Other Banks	Holding Company Fees	Boli Mortality Cost										
733540	12		11	7	CONF	49	2		8	14	5	0	0	0	0	false	3	0	0		7	1	2	71	15		7	19	6	10	8	0	0	0	0					Loan Fees	Misc Service Charges		State bank Depart	Bank Expense	Misc Expense	Capital Injection - Stock Offering									
733559					CONF							0	0	0	0	false		0	0													0	0	0	0																				
733661	0	0	0	0	CONF	0	0	0	168	86	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Loan Servicing Fees	Management Fees											
733755	5	0	17	0	CONF	0	0	0	0	0	0	0	0	0	0	false	8	0	0	0	0	0	0	0	0	0	0	7	0	17	13	0	0	0	0	0	0	0	0																
733951	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
734051	7	0	3	2	CONF	1	0	0	10	0	0	0	0	0	0	false	7	0	0	0	0	0	2	39	18	0	9	7	12	2	8	0	0	0	0	0	0	0	0	Income Deferred Receivable From Third Party			Internet Banking Expense												
734248					CONF							0	0	0	0	false		0	0					133								0	0	0	0																				
734350					CONF							0	0	0	0	false		0	0					340			132					0	0	0	0																				
734538			90		CONF	319	348	183	667	160	213	0	0	0	0	false		0	0		161			493							145	0	0	0	0		128			Consulting Fees	Communication	Account Analysis	Investment and Safekeeping	Taxes	Travel, Meals, and Entertainment										
734613	0	0	0	0	CONF	0	0	0	113	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Shares Tax												
735049					CONF							0	0	0	0	false		0	0													0	0	0	0																				
735067	26		25	1	CONF							0	0	0	0	false	9	0	0					212	20		46	30	24		22	0	0	0	0				12																
735414	8		14		CONF				14	9		0	0	0	0	false	6	0	0		9			29			28	12		29		0	0	0	0		1	2	2				FINANCIAL INSTITUTION TAX	OCC EXAM FEES											
735441	106		11	28	CONF	120	109		143	97	35	0	0	0	0	false	55	0	0					232	74		204	39	19	54	19	0	0	0	0				21	Bank Mgmt. Fee	Data Process Fee Income		Donations	Credit Cards	Service Fees										
735656					CONF							0	0	0	0	false		0	0													0	0	0	0																				
735768					CONF	110			117			0	0	0	0	false		0	0												133	0	0	0	0					Merchant Income			Network Administration												
735973					CONF							0	0	0	0	false		0	0													0	0	0	0																				
736158					CONF							0	0	0	0	false		0	0					29								0	0	0	0																				
736206	438		171	196	CONF	472	172		271			0	0	0	0	false		0	0		128			1108	112		265	163	134	123		0	0	0	0					LOAN RELATED DERIVATIVE INCOME	MISC INCOME		OTHER PROFESSIONAL SERVICES												
736448	136	0	0	0	CONF	0	0	0	106	0	0	0	0	0	0	false	0	0	0	0	170	0	0	450	0	0	0	197	0	0	248	0	0	0	0	0	0	0	101				AUTO AND TRAVEL												
736550					CONF							0	0	0	0	false		0	0					135						101		0	0	0	0																				
736662					CONF							0	0	0	0	false		0	0					149								0	0	0	0								Professional Fees												
737548	113	0	0	0	CONF	109	0	0	181	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	ATM/Debit Card Fees			Software Maintenance Support 181												
738013	125	0	0	0	CONF	0	0	0	134	156	0	0	0	0	0	false	0	-148	0	0	0	0	0	0	0	0	368	0	148	0	0	0	0	0	0	0	0	0	0				Appraisal Expense	Ohio Financial Institution Tax							Adoption of FASB ASU 2017-08 on Premium callables				
738040	209		42	181	CONF	-64			30	-67		0	0	0	0	false	50	0	0	11	131	99	7	275	66		449	46	9	43	195	0	0	0	0		12	2	58	Service Contract Income			Travel Expense	Change in Mortgage Loan Values											
738143	181				CONF				103	105		0	0	0	0	false		0	0								126					0	0	0	0								IT SERVICES	SOFTWARE MAINTENANCE											
738255					CONF							0	0	0	0	false		0	0					136								0	0	0	0								Correspondent Bank Account Charges												
738303	104		112	0	CONF				0	0		0	0	0	0	false	0	0	0		153		152	249	0			0	174	137	109	0	0	0	0			0	0																
738572					CONF							0	0	0	0	false		0	0													0	0	0	0																				
738657	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
738769					CONF		257					0	0	0	0	false		0	0		102						237			118	142	0	0	0	0					MISCELLANEOUS INCOME	OTHER NON-TAXABLE INCOME	UNDISTRIBUTED NET INCOME - CTH	PUBLIC RELATIONS	ONLINE BANKING EXPENSE	DEFERRED DIRECTOR FEE COMPENSATION	RI-A LINE ITEM 11 - ADJUSTING ENTRY REQUIRED TO REMOVE HOLDING COMPANY ACCOUNTING FROM OUR CORE SYST									
739159	0		0		CONF	0						0	0	0	0	false	0	0	0					0	0							0	0	0	0																				
739346	4	0	7	5	CONF	0	0	0	0	0	0	0	0	0	0	false	5	0	0	0	0	7	0	21	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0																
739355	59	0	18	6	CONF	0	0	0	94	3	0	0	0	0	0	false	15	0	0	1	0	0	8	169	33	0	74	28	0	73	12	0	0	0	0	0	0	48	0				SOFTWARE MAINTENANCE	ICS FEE EXPENSE											
739430					CONF							0	0	0	0	false		0	0													0	0	0	0																				
739560	572	0	0	0	CONF	0	0	0	713	355	0	0	0	0	0	false	0	0	0	0	459	0	0	1447	323	0	599	0	1419	384	429	0	0	0	0	0	196	0	0				Donation	Business Development											
739832					CONF							0	0	0	0	false		0	0					133								0	0	0	0													Transfer of other liability for recourse of sold FHLB loans							
740249					CONF							0	0	0	0	false		0	0													0	0	0	0					Misc Income	Real Estate Fee Income		Equipment Repairs												
741068	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
741152					CONF							0	0	0	0	false		0	0													0	0	0	0																				
741330	214				CONF				234	408	-500	0	0	0	0	false		0	0		87			350			295	107			264	0	0	0	0			85					RISK MANAGEMENT INSURANCE	SOFTWARE MAINTENANCE EXPENSE	DEFERRED LOAN EXPENSE										
741358	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
741648					CONF							0	0	0	0	false		0	0													0	0	0	0					MTG Loans - SRP Income	0	0		0											
741844					CONF							0	0	0	0	false		0	0													0	0	0	0								REPOSSESSED PROPERTY EXPENSE	TRUST DEPT EXPENSES	SOFTWARE EXPENSE										
741956			11		CONF				0			0	0	0	0	false		0	0					36								0	0	0	0																				
741974					CONF							0	0	0	0	false		0	0													0	0	0	0									0	0										
742056	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
742355	11	0	5	0	CONF	0	0	0	0	0	0	0	0	0	0	false	11	0	0	1	17	0	6	63	13	0	42	0	0	0	0	0	0	0	0	0	0	0	0																
742542	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
742636					CONF							0	0	0	0	false		0	0													0	0	0	0					Insurance Claim					Loan expense special assets										
742944	46		22	2	CONF							0	0	0	0	false	14	0	0	5	65	5	3	163	12		42	25		30	10	0	0	0	0		3	4	7																
743053	1		18		CONF				2	23		0	0	0	0	false	1	0	0			2	5	49	4					2	2	0	0	0	0		2						Depreciation Expense Software	Examination Fees											
743679	0	0	0	0	CONF	131	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	139	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	Appraisal - Loan and Doc Fee			48045 - Service Agreements	48160- Mortage Loan Appraisal Expense											
743950					CONF							0	0	0	0	false		0	0													0	0	0	0																				
744238	33	0	10	11	CONF	6	1	0	351	12	33	0	0	0	0	false	7	0	0	14	45	13	7	510	23	0	194	52	9	65	43	0	0	0	0	0	0	2	9	MISCELLANEOUS CUSTOMER FEES	LOAN COLLECTION INCOME		INTERCOMPANY EXPENSES	LOAN COLLECTION EXPENSES	CHARITABLE CONTRIBUTIONS										
744256	87	50			CONF	44						0	0	0	0	false	23	0	0			30		33	24		72	45		69	30	0	0	0	0			37		DATA PROCESSING															
744854	16		53	28	CONF	15	50	24	46			0	0	0	0	false	21	0	0	5		6		118	27			36	6		54	0	0	0	0		3		12	47040 Check Processing Services	46940 Other Card Holder Income	47030 Consulting Fees - IT	83410 Public Relations	83820 Due from Bank charges	88220 Card Cash										
745150	6		2		CONF				10			0	0	0	0	false	2	0	0	1		2	1	13	2		9	1		7	3	0	0	0	0					Other Income			Other Expense												
745347	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
745374				112	CONF	233						0	0	0	0	false		0	0					137	0				182			0	0	0	0					Premium on sale of branch deposits															
745570				106	CONF				114			0	0	0	0	false		0	0					164								0	0	0	0								Bank Card Expense												
745954					CONF							0	0	0	0	false		0	0													0	0	0	0								assoc dues	credit card expense	education & community bank support		reduction of capital								
746157	30		10	9	CONF							0	0	0	0	false	8	0	0	4		1		61	8		54	11	6	36	15	0	0	0	0		2						INDEMNIFICATION EXPENSE	DUES AND SUBSCRIPTIONS	OREO EXPENSE										
746223					CONF							-530	0	0	0	false		0	0					382			122		100			0	0	0	0											Dividend to Parent					Goodwill Pushdown Adjustment				
746429	135	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	212	287	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0																
746513	106	0	24	44	CONF	0	0	0	186	4	0	0	0	0	0	true	28	0	0	17	18	11	34	217	49	0	245	21	10	11	121	0	0	0	0	0	0	19	13				FRANCHISE TAX	FEDERAL RESERVE CORRESPONDENT FEES											
746755					CONF							0	0	0	0	false		0	0													0	0	0	0								Loan GTY Fees	Internet Banking Fees											
746942	5	0	5	3	CONF	0	0	0	16	0	0	0	0	0	0	false	0	0	0	1	0	0	7	1	4	0	0	25	10	0	3	0	0	0	0	0	0	0	0				IDOB,DONATIONS, SC, MISC EXP.,ACCT LOSS,MILEAGE,												
746979	3		32		CONF	7			7	6	2	0	0	0	0	false	5	0	0	1		1		77	4		9	22	13		10	0	0	0	0		1		4	Fees on Other Services		Income Recognized on Loans Sold to FNMA	Supervisory/Regulatory Exam Fees	Service Charges on Bank Accounts	Insurance Premiums (W/C)										
747051	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
747257					CONF							0	0	0	0	false		0	0					137								0	0	0	0									Insurance and Surety Bonds	Education, Periodicals and Dues										
748254	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
748357	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
748441	14		23	8	CONF							0	0	0	0	false	4	0	0			5	15	96	21			8	1		40	0	0	0	0			1																	
748964					CONF							0	0	0	0	false		0	0					179								0	0	0	0					Exchange Fees	All Other Non Interest Income		Professional Fees	Charitable Contributions	Debit Card Expenses										
749242	2203			643	CONF	1546	535		1829	900	961	0	0	0	0	false	639	0	0		945	351	449	4244			4787		1036		1187	0	0	0	0					Mortgage loan fees	Credit card fees		Software support fees	Merger expense	Software depreciation	Push-down of Capital									
749635	128				CONF							0	0	0	0	false		0	0		106			228			166	104		142		0	0	0	0																				
749840					CONF							0	0	0	0	false		0	0													0	0	0	0																				
749943	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
749952	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	17	false	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										XFER FROM WORK PAYABLE ACCOUNT						
750051	12	41	7	13	CONF	0	0	0	21	0	0	0	0	0	0	false	12	0	0	3	0	19	1	104	5	0	49	12	15	28	13	0	0	0	0	0	7	72	10				Mortgage Closing Fees												
750127	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
750154	12		37	26	CONF							0	0	0	0	false	3	0	0		51	5	16	197	5			41	1	63	15	0	0	0	0		3	-2	6																
750239	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	120	0	560	0	0	181	0	222	0	0	0	0	0	0	0	0	0	0																
750341	108	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	291	0	0	183	0	0	108	0	0	0	0	0	0	0	0	0																
