"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
2826316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39182				0	0	0	0	0	577	0	0	0	0	0	267	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113430	0	0	98536	14894	34672	0	34672	1712	0	0	0	0	0	1712	482061	0	37498	583	0	443980	0	0	0	56646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47437	38263	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62822	12564	0	0	0	12356	208	15753	10153	0	1937	0	0	160	22	1755	0	0	0	0	0	0	0	0	0	0	0	0	54224	334	0	0	0	0	0	0	0	0	0	81336	835	0	0	0	0	0	0	657959	0	1021	0	21300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2833882								0																										0																0												762				0	0	0	0	0	69	0			0	0	300	0	0	300	0	0	0	0	0	0	0	0	0	0	0	3893	0	0	3893	0	0	0	52343	0	0	52343	0	0	0	0	2940	0	0	339	0	0	2601	303797	0	39505	0	2137	262155	0	0	0	0																												69	2601																				15393	3079			0	3079	0	0	0	0																0			2601																			320173	0																					
2834759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88220				0	0	0	0	0	2672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143175	0	0	10817	132358	0	0	0	2143	0	0	0	0	0	2143	888882	0	24846	0	0	864036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13478	2143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2143	0	0	0	0	0	0	0	0	0	0	3215	0	0	0	0	0	0	0	1073608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2835103																																																																																																																																																																																																																																																	
2836306																																																																																																																																																																																																																											134650	0																					
2838207																																																																																																																																																																																																																											374613	0																					
2839053																																																																																																																																																																																																																											67996	0																					
2839790																																																																																																																																																																																																																											556515	0																					
2845755																																																																																																																																																																																																																																																	
2845782																																																																																																																																																																																																																																																	
2847085																																																																																																																																																																																																																											87425	0																					
2847142																																																																																																																																																																																																																											323184	0																					
2849285																																																																																																																																																																																																																											331059	0																					
2849463																																																																																																																																																																																																																											186146	0																					
2849801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8818	8818	0	0	8818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87991				0	0	0	0	0	1095	0	0	0	0	0	63823	0	0	63823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	831490	0	0	649929	181561	19904	0	19904	8751	0	0	0	0	8751	0	1218395	0	0	0	0	1218395	0	0	0	2963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-38161	19964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9608	1922	0	0	0	1922	0	0	423175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19964	0	0	0	0	0	0	0	0	0	0	29946	0	0	0	0	0	0	0	1986568	0	102500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2850722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326473				0	0	0	0	0	10816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8667575	0	30843	0	0	8636732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-81303	0	23102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16969	3394	0	0	0	3394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23102	0	0	0	0	0	0	0	0	0	0	57755	0	0	0	0	0	0	10848524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2850768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2220	2220	0	0	2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20580				0	0	0	0	0	927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92267	0	0	79198	0	2783	0	2783	0	0	0	0	0	0	0	104457	0	0	0	0	103791	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-446	3449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3449	0	0	0	0	0	0	0	0	0	0	5174	0	0	0	0	0	0	0	180812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2855866																																																																																																																																																																																																																																																	
2855978																																																																																																																																																																																																																											249325	0																					
2857600																																																																																																																																																																																																																											265496	0																					
2858492																																																																																																																																																																																																																											428993	0																					
2858960	0	0	0	0	0	0	0	0	0	0	0	0	1047702	0	0	0	0	0	0	0	0	0	0	0	1063941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1264903	0	0	0	0	0	0	0	0	28357	0	0	0	0	0	98388	0	35556	0	62832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1808252	0	192475	46179	1569598	28136	0	28136	27720	0	0	0	0	0	27720	2470157	0	243567	71237	0	1107651	0	0	0	3320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4628	0	4628	0	0	0	0	0	0	0	15950	55856	0	0	0	0	4628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51734	10347	0	10347	0	0	0	0	1950967	0	567	0	0	0	0	567	0	0	0	0	0	0	0	0	0	0	0	0	55856	0	0	0	0	0	0	4628	0	0	0	83784	0	0	0	0	0	0	57850	3761453	0	0	0	37800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2860039																																																																																																																																																																																																																											66356	0																					
2860271																																																																																																																																																																																																																											176784	0																					
2860459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258980				0	0	0	0	0	9866	0	0	0	0	0	18651	0	0	18651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143496	0	0	102592	40904	0	0	0	14	0	0	0	0	0	14	128008	0	0	0	0	128008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7466	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	372729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2861317																																																																																																																																																																																																																																																	
2867337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109891				0	0	0	0	0	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13865	0	10399	3466	0	0	0	70644	0	0	68414	2230	6859	0	6859	1281	0	0	0	0	0	1281	1472259	0	246703	1379	0	1224177	0	0	0	1896	3431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16796	8157	0	0	3431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1930	386	0	0	0	386	0	0	100313	0	26	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	8157	0	0	3431	0	0	0	0	0	0	0	12236	0	0	13724	0	0	0	0	1406061	0	0	0	1728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2869162																																																																																																																																																																																																																																																	
2871099																																																																																																																																																																																																																											258480	0																					
2871558																																																																																																																																																																																																																																																	
2877345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19304				0	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47681	0	0	46945	736	0	0	0	3366	0	0	0	0	3366	0	449086	0	45679	0	0	403407	0	0	0	3066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22269	4454	0	0	0	4454	0	0	0	0	3687	0	0	0	3687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499886	0	323	6431	39289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2877484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1647	0	0	1647	0	0	0	0	807	0	0	0	0	807	0	7826	0	0	0	0	7826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1317	263	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2877831																																																																																																																																																																																																																											116873	0																					
2877840																																																																																																																																																																																																																											595997	0																					
2880019																																																																																																																																																																																																																																																	
2881445																																																																																																																																																																																																																											66883	0																					
2882983																																																																																																																																																																																																																																																	
2883971																																																																																																																																																																																																																											210538	0																					
2887399																																																																																																																																																																																																																											195636	0																					
2889227																																																																																																																																																																																																																											174454	0																					
2896216																																																																																																																																																																																																																											128884	0																					
2897633																																																																																																																																																																																																																											129179	0																					
2901558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4581	0	0	4581	0	0	0	0	0	0	0	0	0	0	0	21354	0	29	6013	0	15312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527	105	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2903123																																																																																																																																																																																																																																																	
2905761																																																																																																																																																																																																																																																	
2907019																																																																																																																																																																																																																											269145	0																					
2907439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55245	0	0	0	0	55245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2909330																																																																																																																																																																																																																																																	
2912750																																																															0	0	0																																																																																																																																																										4086	0																					
2913702																																																																																																																																																																																																																																																	
2913887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	5426	5426	0	0	5426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87434				0	0	0	0	0	1991	0	0	0	0	0	2945	0	0	2945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270735	0	0	238268	32467	64296	0	64296	7361	0	0	0	0	0	7361	941065	0	92214	0	0	848851	0	0	0	43999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32429	71805	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164901	32980	0	0	0	32922	58	5487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77350	209	0	0	0	0	0	0	0	0	0	116025	523	0	0	0	0	0	0	1309269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
