"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
1481754																																																																																																																																																																																																	7134	0	0	216	24687	146456	0	2711	0	12067	149859	0	0	0	0	13297	0	0	423	394	0	0	1413	1413	28775	4667	7706	18028	107836	139	0	0.0793	0.1190	0.1064	0.0000	0.0000	0.0000	11884	1413	183	0	0	0	0	0	0	0	0	
1484595																																																																																																																																																																																																	31377	0	0	575	268972	1352040	0	21190	0	175843	1373940	76	0	0	0	117367	6935	0	2882	0	0	4800	12145	16945	44469	282581	123773	42198	845755	2343	0	0.077114	0.121942	0.104337	0.000000	0.000000	0.000000	100422	16945	3737	5	0	0	0	0	0	0	0	
1492817																																																																																																																																																																																																	1676	0	0	0	71144	95557	0	523	0	8068	96716	0	0	0	0	7388	0	0	0	1850	0	0	444	444	5290	66686	3639	2422	19295	0	0	0.071798	0.209304	0.196725	0	0	0	6944	444	1124	0	0	0	0	0	0	0	0	
1494240	854843	0	0	0	6325591	27285986	0	730951	0	3766788	27438966	4543	0	0	45739	3590180	859971	0	38301	1752493	2600	380000	287282	667282	1714197	5091009	1764181	1559946	19392080	77833	840775	0.110216	0.159359	0.129740	0.000000	0.000000	0.000000	2922898	667282	-77875	57604	2532375	632154	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	79868	0	453670	22528920	26519801	0	0	0	0	0	17933389	46605	292453	292453	440609	440609	0	0	0	440609	0	0	75971	2419	0	0	0	0	0	484873	369970	0	0	0	0	0	0	-907014	1033268	4402662	96383	1700292	0	0	0	77833	0	0	0	220233	1581314	16131842	45739	0	0	0	0	2779542	916745	196056	98144	8651	-675481	19151	0	0	0	19151	909	0	0	0	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41829	41829	0	0	41829	0	0	0	0	0	0	0	876247	0	0	0	876247	0	0	79868	1714197	5091009	1885878	21021449	0	1018202	942939	21021449	22982590	0	0	0	3766092	0	0	0	0	0	0	0	0	0	25941	19004	0	0	0	0	854843			0	6325591	27285986									45739																																		
1494482																																																																																																																																																																																																	8126	0	0	0	0	50753	0	614	0	3971	49965	0	0	0	0	4421	0	0	0	0	0	0	450	450	6319	2735	13771	3282	28542	0	0	0.0795	0.1235	0.1109	0.0000	0.0000	0.0000	3971	450	0	0	0	0	0	0	0	0	0	
1494914																																																																																																																																																																																																	41892	0	0	2188	130122	953947	0	37052	0	96120	953867	4388	0	0	0	101240	0	0	0	3381	0	0	9246	9246	179615	39438	80080	32215	687727	0	0	0.0965	0.1422	0.1293	0.0000	0.0000	0.0000	91994	9246	3327	0	0	0	0	0	0	0	0	
1496150																																																																																																																																																																																																	2294	0	0	226	0	6788	0	0	0	6086	6638	0	0	0	0	6086	0	0	0	0	0	0	0	0	226	2294	0	4268	4268	0	0	0.916842	1.287497	1.287497	0.000000	0.000000	0.000000	6086	0	0	0	0	0	0	0	0	0	0	
1516423																																																																																																																																																																																																	73637	0	0	15924	3979	370980	0	18170	0	15916	375505	0	0	0	0	19395	0	0	0	0	0	0	3491	3491	55216	33886	54968	9253	245069	0	0	0.0424	0.0733	0.0601	0.0000	0.0000	0.0000	15904	3491	12	0	0	0	0	0	0	0	0	
1629903																																																																																																																																																																																																	323	0	0	0	1006	20669	0	0	0	16978	20401	0	0	0	0	16974	0	0	0	0	0	0	0	0	1459	10897	0	8306	8306	0	0	0.832018	1.618884	1.618884	0.000000	0.000000	0.000000	16974	0	4	0	0	0	0	0	0	0	0	
1718188																																																																																																																																																																																																	145831	0	0	5142	182878	1044728	0	15574	0	130029	1030628	0	0	0	0	132848	0	0	0	143721	0	0	10614	10614	140620	150561	51719	66519	706860	0	0	0.1194	0.1574	0.1448	0.0000	0.0000	0.0000	122234	10614	1169	0	0	0	0	0	0	0	0	
1820979																																																																																																																																																																																																	270	0	0	0	3620	4046	0	0	0	3400	3912	0	0	0	0	3327	0	0	0	0	0	0	0	0	750	1337	0	87	1886	0	0	0.8505	1.5453	1.5453	0.0000	0.0000	0.0000	3327	0	73	0	0	0	0	0	0	0	0	
1826382																																																																																																																																																																																																	608	0	0	0	907	70233	0	3357	0	11919	67673	0	0	0	0	12431	0	0	0	54	0	0	800	800	266	5211	10263	5639	57810	0	264	0.1725	0.2023	0.1893	0.0000	0.0000	0.0000	11631	800	24	0	0	0	0	0	0	0	0	
1830035	30296491	0	0	0	1028801	187296365	0	11243972	0	28692910	188738803	0	0	0	0	31544765	250000	2827306	20	444056	-336022	300000	2020490	2320490	31371430	4474596	17480	8784803	160188290	724840	0	0.155631	0.206965	0.191741	0.15558	0.191657	0.206792	29224275	2320490	9085	1469437	1465836	500000	2271745	0	0	0	0	0	0	0	0	0	0	0	0	0	1626125	0	9223482	152415730	187779075	0	27552	5510	27327	0	151403487	0	0	0	0	0	0	0	0	0	0	1164156	959728	0	0	0	0	0	0	27075614	3220878	0	0	0	0	0	0	12577	969265	29478	17480	0	0	0	724840	0	0	0	0	0	0	151403487	0	0	0	0	0	15086717	2475961	3326551	499400	0	-8755434	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222028	0	0	0	222028	0	1626125	0	31371430	6100721	17480	160410328	0	1220144	8740	160410328	161639212	0	0	0	29224275	13776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28635986			0	222238	170252677									0																																		
1836701																																																																																																																																																																																																	21749	0	0	0	2636	181622	0	2499	0	17550	188625	0	0	0	0	19400	4467	0	0	11410	0	0	1856	1856	3579	32653	25528	4293	122352	1517	0	0.0930	0.1312	0.1187	0.0000	0.0000	0.0000	17544	1856	6	0	0	0	0	0	0	0	0	
1842065																																																																																																																																																																																																	616056	0	0	0	2057290	12085410	0	223190	0	1305283	12460855	512	0	0	93453	1390555	967349	227662	31176	2171453	0	96000	132329	228329	771242	2336159	551510	351872	8392425	13503	0	0.094106	0.132579	0.110809	0.000000	0.000000	0.000000	1162226	228329	32535	93567	4171630	196614	871	0	0	0	0	
1852569																																																																																																																																																																																																	72800	0	0	0	0	286357	0	2644	0	36481	292872	0	0	0	0	38336	0	0	675	3802	0	0	2278	2278	26308	24766	87289	12608	150639	0	423	0.123297	0.177667	0.167109	0.000000	0.000000	0.000000	36058	2278	0	0	0	0	0	0	0	0	0	
1861927																																																																																																																																																																																																	38004	0	0	3411	95991	668483	0	15677	0	70401	676540	0	0	0	0	74391	0	0	3505	29482	0	0	6684	6684	32003	132302	48702	62326	468030	8153	2070	0.1004	0.1415	0.1288	0.0000	0.0000	0.0000	67707	6684	624	0	0	0	0	0	0	0	0	
1862719																																																																																																																																																																																																	111418	0	0	0	148546	827374	0	12413	0	55484	795913	7987	0	0	0	60498	0	0	0	19362	0	0	6472	6472	32973	308033	103538	49887	393785	2944	0	0.067879	0.118198	0.105553	0.000000	0.000000	0.000000	54026	6472	1458	0	0	0	0	0	0	0	0	
1863097																																																																																																																																																																																																	22249	0	0	21256	109828	383442	0	5885	0	34744	381832	0	0	0	0	35781	0	0	0	0	0	0	2775	2775	23066	121383	93060	22189	149184	259	0	0.086441	0.163596	0.150908	0.000000	0.000000	0.000000	33006	2775	1738	0	0	0	0	0	0	0	0	
1864197																																																																																																																																																																																																	67245	0	0	0	78862	572228	3	8591	0	67524	566818	0	0	0	0	70856	0	0	668	32843	0	0	5538	5541	60739	90917	34667	30140	390744	0	0	0.1152	0.1611	0.1485	0.0000	0.0000	0.0000	65315	5541	2209	0	0	0	0	0	0	0	0	
1864601																																																																																																																																																																																																	71723	0	0	0	0	396575	0	7717	0	62629	400712	0	0	0	0	47737	0	0	0	2391	0	0	3770	3770	70825	7638	16574	6815	290593	0	1176	0.1151	0.1604	0.1477	0.0000	0.0000	0.0000	43967	3770	0	0	0	0	0	0	0	0	0	
1865680																																																																																																																																																																																																	79644	0	0	0	30430	546119	16	22940	0	66338	562320	4169	0	0	0	71506	0	0	0	8619	0	0	5426	5442	55627	104303	1866	13889	406542	2984	0	0.1175	0.1719	0.1588	0.0000	0.0000	0.0000	66064	5442	274	0	0	0	0	0	0	0	0	
1867983																																																																																																																																																																																																	15154	0	0	46689	783494	1271816	0	18085	0	96485	1281467	0	0	0	0	93060	0	0	236	68066	0	0	7893	7893	184588	555322	116674	38564	425275	0	1298	0.0665	0.1498	0.1371	0.0000	0.0000	0.0000	85167	7893	10020	0	0	0	0	0	0	0	0	
1872941																																																																																																																																																																																																	12739	0	0	0	54328	208794	0	2263	0	19018	214255	0	0	0	0	19791	0	0	671	7260	0	0	1831	1831	6278	54880	34483	9716	114321	0	0	0.0838	0.1355	0.1230	0.0000	0.0000	0.0000	17960	1831	1057	0	0	0	0	0	0	0	0	
1872996																																																																																																																																																																																																	18501	0	0	70	35572	333281	0	5921	0	40320	333069	0	0	0	0	41744	0	0	819	12955	0	0	3464	3464	23806	27029	49821	17885	236328	425	0	0.114979	0.151915	0.139309	0.000000	0.000000	0.000000	38280	3464	1901	0	0	0	0	0	0	0	0	
1877665																																																																																																																																																																																																	32219	0	0	0	10519	102225	0	1326	0	8761	102469	0	0	0	0	9458	0	0	0	0	0	0	774	774	15708	26906	8585	8130	52228	0	0	0.084748	0.154137	0.141523	0.000000	0.000000	0.000000	8684	774	77	0	0	0	0	0	0	0	0	
1879016																																																																																																																																																																																																	1482	0	0	5437	4416	79876	0	1109	0	11365	79542	0	0	0	0	12081	0	0	0	775	0	0	723	723	1483	22035	9067	12696	48393	0	0	0.1428	0.2104	0.1978	0.0000	0.0000	0.0000	11358	723	7	0	0	0	0	0	0	0	0	
1885932																																																																																																																																																																																																	12973	0	0	0	19012	577516	0	18518	0	68421	568364	0	0	0	0	74639	0	0	280	554	0	0	6714	6714	14862	45818	14963	26937	519895	0	0	0.1195	0.1421	0.1293	0.0000	0.0000	0.0000	67925	6714	496	0	0	0	0	0	0	0	0	
1890525																																																																																																																																																																																																	12915	0	0	13316	101768	805461	0	16018	0	74969	815079	0	0	0	0	88855	0	0	2017	48282	0	8500	7993	16493	31736	130263	138109	37787	519154	13753	0	0.0889	0.1407	0.1146	0.0000	0.0000	0.0000	72362	16493	1241	0	0	0	0	0	0	0	0	
1892154																																																																																																																																																																																																	8832	0	0	0	23491	123188	0	1643	0	16531	124257	0	0	0	0	17234	0	0	0	5042	0	0	1000	1000	4059	42982	15464	5075	62030	0	0	0.1306	0.2178	0.2052	0.0000	0.0000	0.0000	16234	1000	297	0	0	0	0	0	0	0	0	
1897168																																																																																																																																																																																																	9857	0	0	0	14647	69406	0	676	0	5627	69891	0	0	0	0	6070	0	0	0	0	0	0	561	561	1762	22009	11539	8405	34657	0	162	0.0790	0.1356	0.1230	0.0000	0.0000	0.0000	5509	561	-44	0	0	0	0	0	0	0	0	
