"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
750239														5633	0	2845	0	0	0	0	0	510	2278	0	2792	0	0				
750341														1465		238	348					57	822	0							
750444														131		1	11					36	83	0							
750846														188		0	0					81	107	0							
751254														481		7	102					227	145	0							
751656														4596		1011	0					464	3121	0	987						
751852														1628		1532	0					74	22	0	284			223			
752644														1862	0	1440	0	0	362	0	0	222	200	0	926	0	0	Escrow Payable			
752831														2210		1844	0					99	267	0							
753052														53		0	0					45	8	0							
753324														6949		5131	538					135	1101	44							
753641														132		46	70					16	0	0							
753856														142		3	0					98	41	0							
754068														874		133	0					103	543	95							
754246														179		21	43					63	52	0							
754536														1382		1131	0					114	137	0							
754826														6542		3932	0					327	2283	0							
754853														5387		2855	90					401	2041	0							
754929														17963		2593	0					137	15192	41			2214				
755047														1392		216	0					95	781	300							
755252														1973		536	0					633	804	0							
755421														158		67	0					45	46	0							
755458														1323		514	0					480	329	0							
756343														379		0	8					142	229	0							
756848														445		2	0					153	290	0							
757377														9655		6649	1797					439	770	0							
757452														1470		205	873		143			148	187	57				UNEARNED FLEX CREDITS			
757612														13094		10015	0					402	2589	88							
757779														392		362	0					22	8	0							
758703														97364		74507	0					153	21819	885		58347					
758842														643		518	0					109	16	0							
758851														981		396	0					259	326	0							
759045														7548		6292	0					563	693	0							
759625														3062		2001	0					535	526	0							
760210														233		0	0					122	111	0							
760331														517		62	0					43	412	0							
760340														549		235	90					187	37	0							
760434														317		106	0		106			66	145	0				Deferred Gain on sale			
760649														323		0	74					181	68	0							
760854														17653		14756	0					1073	1824	0							
760939														509		379	0					28	102	0							
760957														37		0	0					15	22	0							
761244														1422		0	0					288	1134	0							
761347														39		0	0					1	38	0							
761459														611		0	93					124	394	0							
761543														1422		119	0					628	675	0							
761806	451623	0	365489	0	0	127856	0	0	73563	10084	0	0	177061									2487						Unsettled trades			
761833														67		0	0					38	29	0							
761851														269		12	0					209	48	0							
761954														52		5	0					17	30	0							
762045														146		0	0					55	91	0							
762447														31227		20818	2141		1697			1837	6379	52		2710	16087	DEFERRED REVENUE			
762474														17283		13754	0					966	2249	314							
762773														1298		978	0					2	318	0							
763211														724		122	238					186	178	0							
763677														8704		8441	0					217	46	0							
763930														1467		339	0					710	418	0							
764030														240409	0	170403	0	0	0	0	0	6115	46100	17791	0	49436	0				
764058														11943		10781	0					252	910	0							
764067														121		0	0					74	47	0							
764142														393		24	0					81	288	0							
764151														161		117	0					18	26	0							
764441														95		0	8					87	0	0							
764816														1805		852	0					524	429	0							
765019														217918	0	195872	0	0	0	0	0	5289	12560	4197	0	133081	0				
765318														700		0	0					114	586	0							
765354														552	0	389	0	0	173	136	0	56	107	0	0	0	0	RESERVE FOR CONTINGENCIES	ESCROW RESERVE		
765505														12143	0	4209	0	0	95	0	0	74	7860	0	0	4113	0	Miscellaneous Expenses			
765662														25		0	0					15	10	0							
765877														1384		775	0					2	607	0							
766052														113		0	0					100	13	0							
766164														100692		47583	0		21927			8235	39382	5492			20045	Contingent Consideration Payable			
767040														177		72	0					42	63	0							
767152														161		0	60					36	65	0							
767246														11		0	0					11	0	0							
767255														1553		1317	0					86	150	0							
767554														197		30	0					29	138	0							
767572														76		39	0					11	26	0							
767611														705	0	0	0	0	0	0	0	73	584	48	0	0	0				
767732														1368		0	0					428	940	0							
767974														13792		10330	0					218	3047	197							
768074														12695		9335	0					46	2957	357							
768458														220	0	0	0	0	0	0	0	29	166	25	0	0	0				
768476														575		88	0					101	386	0							
768953														4799		3457	0					200	1142	0							
769156														784		371	0					267	146	0							
769334														276		0	0					211	65	0							
770068														159		45	0	40				60	54	0	5						
770451														1437		1148	0					140	149	0							
770545														48		0	0					28	20	0							
770639														1919		616	0					129	1174	0							
770657														6200		3235	0					638	2327	0							
770853														1044		233	0					263	548	0							
771047														58		1	0					24	33	0							
771140														5199	0	3013	0	0	0	0	0	821	1365	0	2355	0	0				
771458														19443		11471	0					279	7563	130							
771609														32198		27087	0					18	5093	0							
771748														242		20	44		20			96	82	0				ACCRUED ACC. DEPRECIATION			
771878														4545		2977	0					217	1351	0							
772008														11668		5785	0					214	5319	350							
772446														2449		88	0					0	2361	0							
772754														122		0	0					120	2	0							
773032														475	0	0	0	0	0	0	0	47	428	0	0	0	0				
773171														288		37	0					126	125	0							
773247														66110		30374	8741					2511	22042	2442	8461		14958				
773443														1921	0	1408	11	0	0	0	0	373	129	0	1395	0	0				
773470														5514		3260	1950					270	2	32							
773546														1007		0	0					59	948	0							
773742														5137		3125	0					10	2002	0							
774132														4072		1969	0					441	1662	0	906			0			
774235														1862		1751	0					28	83	0							
774253														106		4	0					27	75	0							
774262														42738		31664	0	783				976	6429	3669	3170	9092	15356				
774347														700		0	95					461	144	0							
775054														1590		643	0					511	436	0							
775241														220	0	50	0	0	0	0	0	25	145	0	0	0	0				
775456														2611		570	0					542	1432	67							
775773														2990		2351	0					89	550	0							
776369														208		96	0					46	66	0							
776547														1122		722	0	489				131	269	0							
777254														27		0	0					19	8	0							
777366	8533	0	2115	0	0	1833	0	0	3262	2	0	0	0									3154						BOLI BENEFIT PLAN RESERVE			
777375														1573		1447	0					5	121	0	1343						
777441														176		1	39					36	100	0							
777870														2191		951	0					284	956	0							
