"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK072	RCFDK073	RCFDK074	RCFDK075	RCFDK076	RCFDK077	RCFDK078	RCFDK079	RCFDK080	RCFDK081	RCFDK082	RCFDK083	RCFDK084	RCFDK085	RCFDK086	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK075	RCONK076	RCONK077	RCONK078	
890603																																																																																																																							0	0	0										49	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	1131	38	75	0	62	0	0	0	0	0				0	0	0	0	0	168	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
890649																																																																																																																							0	0	0										63	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0				0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
890742																																																																																																																							0	0	0	0	0	0	0	0	0	76	33	0	316	0	2773	389	0	0	0	0	540	0	0	9437	0	0	0	0	0	0	0	0	0	0	9	33	0	76	0	0	0	0	0	0	0	0	0	0	251	0	1132	332	56	82	0	0	26	0	0	0	0	0	404	0	0	0	80	1778	0	0	312	2752	909	0	82	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
890957																																																																																																																							0	0	0							0	0	0	0	0	0	181	0	0	0	0	0	0	0	0						0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
891226																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	811	0	0	0	0	0	0	0	0	0	0	0	0	0	440	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
891253																																																																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
892205																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	281	0	3717	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	236	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	5918	60	2324	0	155	0	0	0	8930	0	0	0	0	0	0	0	0	0	256	1953	303	0	0	3011	761	363	0	709	0	0	0	0	0	0	52	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
892223																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	2	157	0	0	0	0	0	3	0				0	0	0	0	0	0	0	0	0	0	1518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
892250																																																																																																																							0	0	0							0	0	0	0	0	0	0	0	167	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	167	0				0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
893248																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	606	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	22	7	0	0	0	0	0	569	14	78	0	0	0	0	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
893640																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	631	0				0	0	0	0	593	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
893855																																																																																																																							0	0	0										0	0	0	0	0	227	0	0	0	0	0	0						0	0	0	150	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	272	7	41	0	29	0	0	0	204	0				0	0	0	0	0	0	6	0	0	0	1289	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
894151																																																																																																																							0	0	0										174	0	1702	0	0	0	1131	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	663	43	504	0	84	0	0	0	1722	0				0	0	0	0	0	0	540	0	0	0	1794	314	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
894245																																																																																																																							0	0	0										64	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	51	120	160	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
894272																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	752	0	2572	0	0	0	0	0	0	0				0	13	0	0	0	156	20	0	0	0	69	0	118	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
894348																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	135	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
894544																																																																																																																							0	0	0	0	0	0	0	0	0	7029	168	0	1067	0	899	19	0	4379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	7029	0	0	0	0	0	0	0	0	0	0	904	4	167	0	29	0	0	0	643	0	0	0	0	0	2636	0	0	0	0	0	0	0	0	752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
894553																																																																																																																							0	0	0	1081	59	0	188	0	0	0	0	0	188	0	2876	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	5095	1094	0	0	0	0	2975	0	0	0	0	240	258	0	0	0	0	0	558	0	0	378	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
894834																																																																																																																							0	0	0										64	0	31	29	0	223	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	140	0	0	0	0	0	2	0				0	31	0	0	0	192	46	53	0	0	140	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
894946																																																																																																																							0	0	0							0	0	0	20	0	108	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	182	0	4	0	0	0	143	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
895055																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	190	6	577	25	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
895448																																																																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
895710																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	185	286	119	83	219	1331	65	0	392	0	0	0	0	0	0	0	0	0	0	0	123	320	11	4	0	13	0	0	0	0	0	0	0	0	0	0	3770	0	6287	3022	324	114	0	0	1284	0	0	0	0	341	88	0	0	0	0	0	82	16	2758	256	2824	323	0	101	0	0	0	0	0	0	28	207	574	18	104	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
896155																																																																																																																							0	0	0										172	0	28	0	0	0	0	0	0	0	0	0						0	0	0	33	0	23	93	0	0	0	0	0	0	0	0	0	0	0	0	215	0	395	0	0	0	0	0	0	0				128	89	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
896427																																																																																																																							0	0	0										284	68	161	0	0	0	0	0	162	0	0	0						0	0	0	80	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1751	28	486	921	0	8	0	0	97	60				0	0	0	0	0	97	24	0	74	0	238	810	69	0	1656	0	0	0	0	0	0	0	921	0	0	830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
896856																																																																																																																							0	0	0										0	0	556	0	0	930	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
897170																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	25	0	22	0	0	0	819	0	0	0	0	0	0	0	0	0	0	0	0	0	546	0	325	0	0	0	0	0	0	0	0	0	0	0	0	2143	5980	0	4701	0	37	0	0	0	386	460	0	0	0	0	0	0	0	0	1135	41	0	0	0	1051	1348	0	0	4031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
897237																																																																																																																							0	0	0										234	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	270	0	12	0	0	0	59	0				0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
897330																																																																																																																							0	0	0										51	21	0	185	0	0	0	0	0	0	0	475						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	1473	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
897451																																																																																																																							0	0	0							0	163	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
897648																																																																																																																							0	0	0							0	0	0	78	0	101	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	8	7	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
897853																																																																																																																							0	0	0							0	0	0	53	119	174	87	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0	0	0	129	0	352	351	0	0	0	0	0	0				107	0	0	0	0	499	0	57	0	22	397	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
898140																																																																																																																							0	0	0							2336	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	13	0	2336	0	0	0	0	0	0	0	0	0	0	42	18	45	40	0	0	0	0	523	0				0	0	0	0	0	0	0	0	0	0	34	0	0	0	30	0	0	0	0	0	0	0	0	2187	0	0	1968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
898458																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
898533																																																																																																																							0	0	0										14	0	0	0	0	192	0	0	0	0	0	0						0	0	0	143	0	307	0	0	0	0	0	0	2	0	0	0	0	0	0	1219	6	276	0	11	0	0	0	0	0				0	86	0	0	0	34	394	0	0	0	0	0	186	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
898579																																																																																																																							0	0	0	0	0	0	0	0	0	0	3	0	92	0	126	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	640	8	1631	214	225	0	0	0	89	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	905	92	0	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
898627																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	284	0	112	132	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	803	0	750	185	62	0	0	0	410	0	0	0	0	0	180	0	0	0	56	917	146	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
898850																																																																																																																							0	0	0										0	0	565	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
899008																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	1741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
899156																																																																																																																							0	0	0							0	0	0	14	0	44	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	351	51	0	0	0	0	0	0				0	0	0	0	0	0	59	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
899343																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	82	0	867	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	53	0	0	0	0	0	15	0	0	0	0	0	0	24	0	680	144	37	0	0	0	61	0	0	0	0	0	0	0	0	0	32	332	1275	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
899428																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	345	32	0	64	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	99	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	86	750	79	301	0	0	0	155	0	0	0	0	0	40	0	0	0	1033	464	495	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
899642																																																																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	39	191	32	0	0	0	0	0	0				0	0	0	0	0	0	0	0	170	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
899651																																																																																																																							0	0	0							0	0	0	430	93	108	183	0	0	0	0	0	0	0	0						0	0	0	0	0	0	309	82	0	0	0	0	0	0	0	0	0	0	0	0	0	300	76	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
899736																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
899754																																																																																																																							0	0	0										216	0	0	180	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	14	188	0	0	0	0	0	0	0				0	0	0	0	32	0	194	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
900034																																																																																																																							0	0	0	0	0	0	0	0	0	21	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	21	0	0	0	0	0	0	0	0	0	0	2758	0	71	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
900146																																																																																																																							0	0	0	0	0	0	0	0	0	3967	467	60	1263	0	0	218	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	60	3967	0	0	0	0	0	0	0	0	0	0	0	1111	489	143	159	77	0	0	499	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
900258																																																																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
900306																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	19043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	2	0	0	0	0	0	0	0	0	0	0	0	0	2022	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	1255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
900379																																																																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0				0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
900454																																																																																																																							0	0	0	0	0	0	0	0	0	0	0	0	160	0	5057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	10	3	0	0	0	0	0	0	0	0	0	0	0	1219	167	632	0	74	0	0	0	4189	0	0	0	0	0	0	0	0	0	42	861	0	0	0	394	1152	0	0	0	0	0	0	0	0	0	861	0	2127	431	0	1782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
